model_id,model_name,model_version,model_type,training_dataset_version,artifact_uri,deployment_status
315ba31e-2158-4afe-8531-a76bc4fb5736,risk-summary-llm,v3.6.2,Classifier,exim-ds-2024-12,s3://allcargo-exim-models/classifier/26b52a48a501,Testing
47c5222c-89e1-470f-b0ef-8ddab5f41c96,eta-regressor,v3.5.1,Anomaly,exim-ds-2025-01,s3://allcargo-exim-models/anomaly/85610813f5cf,Retired
c7764cad-cce1-41c5-977a-eb9d523f5f2f,document-intelligence,v4.1.8,Anomaly,exim-ds-2024-05,s3://allcargo-exim-models/anomaly/73a04a1917be,Production
4d0d6ab8-6361-40d6-a9e5-31449f440f9f,anomaly-detector,v1.5.7,Anomaly,exim-ds-2024-08,s3://allcargo-exim-models/anomaly/b2ed052dd356,Production
5e3e989e-e262-42f0-89c2-c8d0a1e9b7ed,eta-regressor,v1.9.1,Classifier,exim-ds-2026-01,s3://allcargo-exim-models/classifier/9ebe1d698241,Retired
f144fb39-a90d-469b-be72-8df5c4be610b,delay-risk-classifier,v2.6.4,Classifier,exim-ds-2024-02,s3://allcargo-exim-models/classifier/2d55370802b9,Retired
4355e665-63a0-457a-adc6-54aae93be00b,document-intelligence,v2.1.6,Regressor,exim-ds-2025-11,s3://allcargo-exim-models/regressor/92cdd90502e8,Production
138beda4-baa4-4c6b-9091-4da397038548,risk-summary-llm,v4.2.5,Classifier,exim-ds-2026-05,s3://allcargo-exim-models/classifier/ea60e75def08,Draft
665815f5-d724-4eb3-92a0-17a41316e336,anomaly-detector,v3.0.3,Classifier,exim-ds-2025-03,s3://allcargo-exim-models/classifier/36a33ecc883e,Draft
242b826f-afba-4452-a444-43cc932f6edf,anomaly-detector,v3.8.9,Classifier,exim-ds-2025-09,s3://allcargo-exim-models/classifier/23cf3802313a,Retired
19efde87-83af-4073-be95-04750a8ec277,anomaly-detector,v1.2.7,NLP,exim-ds-2025-10,s3://allcargo-exim-models/nlp/49fb145fa426,Production
7a632ec9-0849-41ad-b6b3-6a71e51665b6,anomaly-detector,v2.5.0,NLP,exim-ds-2024-06,s3://allcargo-exim-models/nlp/d2dd6c1adc2c,Testing
3a9fd8a8-d311-4737-9a0d-6c8f5a5698c4,delay-risk-classifier,v4.8.4,Classifier,exim-ds-2026-01,s3://allcargo-exim-models/classifier/d63cfb7be046,Retired
a49ee199-9a97-4260-9945-a0a6c7687423,delay-risk-classifier,v1.2.1,Classifier,exim-ds-2025-06,s3://allcargo-exim-models/classifier/ca7da759e636,Production
0be0aa11-2353-4ac4-9fb9-be61f68e84e2,delay-risk-classifier,v3.0.6,NLP,exim-ds-2025-06,s3://allcargo-exim-models/nlp/4640a9f6e16e,Retired
db521ac3-5b93-47e4-9a46-bbe49ce51f74,document-intelligence,v1.9.2,LLM,exim-ds-2025-01,s3://allcargo-exim-models/llm/f97b3ba14ebb,Testing
faec9a3a-10d3-4789-953f-e8782e67b3cb,risk-summary-llm,v1.9.2,Classifier,exim-ds-2025-04,s3://allcargo-exim-models/classifier/a619f9cca2c4,Production
4b3cd8fe-198b-4f97-87a2-f1023a967121,eta-regressor,v3.2.6,NLP,exim-ds-2024-07,s3://allcargo-exim-models/nlp/fcb190c1c1e2,Retired
25f102f5-6b9e-4ee0-b51f-0bcc85e3c88c,eta-regressor,v3.0.2,LLM,exim-ds-2025-11,s3://allcargo-exim-models/llm/caf5679239c1,Testing
63ed3951-6cfb-4a6b-b004-a75a772ee7cf,delay-risk-classifier,v4.7.5,Classifier,exim-ds-2026-01,s3://allcargo-exim-models/classifier/43c0cea2b951,Production
40ec30e1-3534-41d9-900b-6c2ebcbf7e46,delay-risk-classifier,v3.3.6,Classifier,exim-ds-2026-10,s3://allcargo-exim-models/classifier/5439ff3d519a,Testing
8bfdfbad-90db-4a36-9b44-73b6b82e96d5,document-intelligence,v4.4.6,Classifier,exim-ds-2024-01,s3://allcargo-exim-models/classifier/225cf5a051a7,Testing
c778f70c-b6e3-4372-b994-6302c1e41ae9,risk-summary-llm,v1.7.5,NLP,exim-ds-2025-05,s3://allcargo-exim-models/nlp/e195c1f14cac,Draft
8aaca8ff-678a-4898-bfda-d567846e93aa,eta-regressor,v4.3.2,NLP,exim-ds-2026-12,s3://allcargo-exim-models/nlp/cb4659450b1c,Draft
41747a8f-f3d5-4904-af3d-a8357dcfef30,anomaly-detector,v1.7.3,Classifier,exim-ds-2026-01,s3://allcargo-exim-models/classifier/cb6853fc3aa3,Retired
d5be305c-bc98-4618-8216-4061112c1439,document-intelligence,v3.7.9,Classifier,exim-ds-2026-08,s3://allcargo-exim-models/classifier/9cf97d2ef7bb,Retired
44e76c6d-84c7-469d-a288-a6538ed2da7e,eta-regressor,v1.0.7,Regressor,exim-ds-2025-09,s3://allcargo-exim-models/regressor/a42bc5505e51,Production
01b9bf8a-1876-4727-b79c-f337a0aed86a,anomaly-detector,v3.0.1,Classifier,exim-ds-2026-08,s3://allcargo-exim-models/classifier/72e769fa8dd0,Production
9f832365-5b98-4e45-8f4c-dfc6cf459623,anomaly-detector,v1.9.2,Classifier,exim-ds-2025-04,s3://allcargo-exim-models/classifier/32b5e4946c86,Production
1fe8a31f-a960-408d-b706-10dd50f2c316,risk-summary-llm,v1.5.7,Regressor,exim-ds-2026-05,s3://allcargo-exim-models/regressor/595d86d23019,Testing
91058237-b476-48cf-a9d2-0788f95a81bd,anomaly-detector,v3.7.1,Classifier,exim-ds-2025-06,s3://allcargo-exim-models/classifier/ba55d1497acd,Testing
255ba999-8c44-47c0-84fe-a6832a61de2d,risk-summary-llm,v1.1.1,LLM,exim-ds-2025-08,s3://allcargo-exim-models/llm/5a7b64cd81fd,Production
fcb47d75-1198-4e5d-a763-06a2a2652734,delay-risk-classifier,v4.6.2,Classifier,exim-ds-2026-12,s3://allcargo-exim-models/classifier/15196cb9f8ef,Testing
616c8f5a-1127-42a3-bd7c-37ddee23fc38,anomaly-detector,v4.9.8,LLM,exim-ds-2024-01,s3://allcargo-exim-models/llm/223a853afdcd,Production
c3543a9e-849c-45f1-9ad5-75d75c598f74,anomaly-detector,v4.5.3,Regressor,exim-ds-2026-02,s3://allcargo-exim-models/regressor/131e79b1026b,Draft
1caee427-cb93-4dc4-a44f-d699c9cf09ac,anomaly-detector,v2.9.0,Classifier,exim-ds-2025-05,s3://allcargo-exim-models/classifier/3b2d31dd903e,Testing
20a622b5-f6e4-4c99-bb74-cfe020f8c085,risk-summary-llm,v4.6.5,Classifier,exim-ds-2025-08,s3://allcargo-exim-models/classifier/d440bcb6c2e2,Testing
ab515a3c-cf3f-4f34-837a-a3624bed705d,eta-regressor,v3.0.2,NLP,exim-ds-2024-02,s3://allcargo-exim-models/nlp/8ec9e4e4f068,Testing
b413158b-d1f2-4594-817e-2ef5d9f139d1,risk-summary-llm,v4.0.5,Classifier,exim-ds-2024-08,s3://allcargo-exim-models/classifier/e80259ddc337,Production
dcd2f2c5-eed5-4567-afc2-ea5c4d93679c,delay-risk-classifier,v1.4.0,NLP,exim-ds-2026-07,s3://allcargo-exim-models/nlp/71b2d00fd78a,Production
d67467fe-f221-49bc-872f-4a5f0d49fc4b,delay-risk-classifier,v4.8.1,Regressor,exim-ds-2024-03,s3://allcargo-exim-models/regressor/607a40b7f729,Production
88d4743f-d5cd-42dc-bd98-ed6746df528c,anomaly-detector,v3.2.9,Regressor,exim-ds-2025-06,s3://allcargo-exim-models/regressor/6cbd21148ee9,Production
27687c76-77cd-43c9-97e3-01705223b766,risk-summary-llm,v1.0.9,NLP,exim-ds-2025-12,s3://allcargo-exim-models/nlp/8bd56227d0b9,Production
581d03d4-9f71-451c-ac29-8c15eb702e74,document-intelligence,v1.3.6,Classifier,exim-ds-2025-10,s3://allcargo-exim-models/classifier/a23e18381bd5,Testing
145c1dd2-3224-40f1-9f61-2a56d32d580f,eta-regressor,v1.7.1,Classifier,exim-ds-2026-04,s3://allcargo-exim-models/classifier/4c9b2acce628,Retired
b9d8da64-7a94-43a4-99cc-4158ddce9f23,document-intelligence,v3.7.3,NLP,exim-ds-2024-04,s3://allcargo-exim-models/nlp/1915581dfd65,Production
63480c21-448e-4c38-bd1c-75bb61c23465,eta-regressor,v4.5.9,LLM,exim-ds-2025-09,s3://allcargo-exim-models/llm/2ec0c6a56325,Draft
cc4eb399-c768-4a9e-bfb9-0da078583ce2,anomaly-detector,v4.6.7,NLP,exim-ds-2024-06,s3://allcargo-exim-models/nlp/65fef62a4135,Draft
d7a44058-7d11-4972-8345-82c16bb1098c,risk-summary-llm,v4.0.3,Classifier,exim-ds-2024-07,s3://allcargo-exim-models/classifier/667047de1019,Testing
1bd0c989-d13e-4e7b-bd4c-eba0ff807af0,document-intelligence,v3.4.3,Classifier,exim-ds-2024-04,s3://allcargo-exim-models/classifier/43e5f07bf87e,Testing
8073d79c-5f83-4236-8a35-a7d17331deae,document-intelligence,v2.1.7,Anomaly,exim-ds-2026-08,s3://allcargo-exim-models/anomaly/d94a3855ee2d,Production
cc0dbe1d-c97b-4109-bd31-feacf78d0a62,risk-summary-llm,v1.9.0,Classifier,exim-ds-2025-05,s3://allcargo-exim-models/classifier/6b81a552ca5a,Testing
af21a5b0-0922-4874-ae4a-8b254c2f4052,eta-regressor,v2.0.6,LLM,exim-ds-2024-11,s3://allcargo-exim-models/llm/0c67b53ac825,Testing
4f51f1bc-56df-4884-8dae-af2ec4bcbfc9,delay-risk-classifier,v4.4.1,Regressor,exim-ds-2026-11,s3://allcargo-exim-models/regressor/14d9cdc04050,Testing
d7e95f9b-9bd6-49df-862c-04efa8b63857,anomaly-detector,v4.3.7,Regressor,exim-ds-2026-07,s3://allcargo-exim-models/regressor/16dd63f60c2a,Draft
f52c0823-13e3-4624-aad0-d4711b1d6e16,risk-summary-llm,v2.7.9,Regressor,exim-ds-2025-02,s3://allcargo-exim-models/regressor/26a7c061d5a0,Testing
c12d5b02-c4c1-4570-a702-76ec81c36ce7,anomaly-detector,v1.0.0,Classifier,exim-ds-2024-09,s3://allcargo-exim-models/classifier/b02835f48bf4,Testing
14773799-7906-4833-9b16-238a2bbbbd3e,risk-summary-llm,v4.0.7,Regressor,exim-ds-2024-04,s3://allcargo-exim-models/regressor/cfe711a28c09,Retired
7feb6ce0-e905-40ad-8de3-b669a74de4c8,document-intelligence,v3.8.0,Classifier,exim-ds-2024-05,s3://allcargo-exim-models/classifier/e2b6b112f1e0,Production
98cd443f-2558-486d-a313-a25ceb818efc,risk-summary-llm,v1.7.3,Classifier,exim-ds-2024-03,s3://allcargo-exim-models/classifier/5cbe636b97ed,Testing
4af36fc5-f658-4eab-8902-253d5926f3f4,anomaly-detector,v2.6.7,Classifier,exim-ds-2024-07,s3://allcargo-exim-models/classifier/f94280d5419e,Draft
2d0a90f9-11e8-4153-9a99-e39298ae35c4,eta-regressor,v3.2.3,Anomaly,exim-ds-2026-10,s3://allcargo-exim-models/anomaly/f94c6e7e72a4,Production
1e2c9938-ee11-425b-917a-7ce35a942c6d,risk-summary-llm,v3.9.2,NLP,exim-ds-2026-02,s3://allcargo-exim-models/nlp/af01ad345377,Testing
8902ddbf-5835-4d66-84eb-5d929c70a552,document-intelligence,v1.9.0,Regressor,exim-ds-2024-10,s3://allcargo-exim-models/regressor/4086198304b4,Production
16d63dca-1c42-450d-a97a-ec6ccc1572ab,eta-regressor,v1.8.9,Classifier,exim-ds-2025-08,s3://allcargo-exim-models/classifier/0acac879b846,Testing
e12388ca-44b3-4b64-954b-aa1af24b451f,delay-risk-classifier,v4.9.4,Anomaly,exim-ds-2026-03,s3://allcargo-exim-models/anomaly/f3d4c6722dd5,Draft
d39b29d6-1537-4021-b4fd-8132effd6c61,delay-risk-classifier,v4.2.7,Classifier,exim-ds-2025-07,s3://allcargo-exim-models/classifier/68a722bc7791,Draft
51d4008e-6889-4385-b738-c2b185a1f381,risk-summary-llm,v1.3.2,Regressor,exim-ds-2024-12,s3://allcargo-exim-models/regressor/6d2e4c50c692,Draft
77de739f-0132-4fa4-b6ca-6ee6f5df0df6,eta-regressor,v2.6.3,Regressor,exim-ds-2024-06,s3://allcargo-exim-models/regressor/d64e5c15a574,Production
0d85be48-17e3-4c9c-b73c-8fe6e3a64116,delay-risk-classifier,v3.6.4,Classifier,exim-ds-2026-03,s3://allcargo-exim-models/classifier/9e09a7666b76,Testing
01524e0d-ef79-4fde-b81c-d3af0e4bac1f,risk-summary-llm,v4.8.5,Regressor,exim-ds-2025-12,s3://allcargo-exim-models/regressor/2f8bad023eb4,Retired
0ad33a40-fe84-450f-a935-159c2dead976,risk-summary-llm,v3.7.2,Regressor,exim-ds-2024-07,s3://allcargo-exim-models/regressor/d52d8f4eda56,Draft
96dbeeb3-fea1-4f74-81ad-0e03a074bfbb,risk-summary-llm,v1.2.7,Anomaly,exim-ds-2026-05,s3://allcargo-exim-models/anomaly/f596e0354c50,Production
9d2c48bb-2aac-42ca-bd15-ccc77a9ae2cc,anomaly-detector,v4.6.1,Classifier,exim-ds-2024-12,s3://allcargo-exim-models/classifier/8c8336da8ad6,Production
cb15cc04-d9c9-460a-8d15-223a36e6e0d4,delay-risk-classifier,v1.2.2,Regressor,exim-ds-2026-04,s3://allcargo-exim-models/regressor/54385450dfe8,Production
295cfcb9-d0b7-441e-8728-1f19846af342,risk-summary-llm,v3.2.9,Classifier,exim-ds-2025-04,s3://allcargo-exim-models/classifier/f55197a05eaa,Draft
a87179f6-6b83-4f19-8ada-11dd7d7ce503,document-intelligence,v4.2.3,Regressor,exim-ds-2025-04,s3://allcargo-exim-models/regressor/4d5372d75417,Testing
842d3b24-cad0-4cb1-bb47-f1f947d5cf63,eta-regressor,v2.1.4,Anomaly,exim-ds-2026-12,s3://allcargo-exim-models/anomaly/d52d8db33a34,Testing
bd31d14b-1186-4001-a9c5-7b7208ddf6e7,risk-summary-llm,v4.1.2,Anomaly,exim-ds-2024-09,s3://allcargo-exim-models/anomaly/f46d0e0d7a21,Production
44fe2df6-4c17-4c0e-8701-f438ac3417ed,anomaly-detector,v2.6.0,NLP,exim-ds-2025-07,s3://allcargo-exim-models/nlp/33e5534a3380,Production
2c6ab6b8-5fce-4eef-a55a-5c1c26ca5826,eta-regressor,v4.9.9,Classifier,exim-ds-2025-04,s3://allcargo-exim-models/classifier/c5f9345d264f,Production
948c1dea-47b0-482e-a28e-b1feb21fd6ce,eta-regressor,v3.3.3,NLP,exim-ds-2026-09,s3://allcargo-exim-models/nlp/54ec1231301a,Retired
6c190f9e-cda3-4248-b1aa-fc86de4bebc5,anomaly-detector,v4.5.4,Anomaly,exim-ds-2026-09,s3://allcargo-exim-models/anomaly/44b2bdeea0a7,Retired
e3f55253-41c4-42f8-af45-5b81bafb1d18,eta-regressor,v3.3.8,Classifier,exim-ds-2025-05,s3://allcargo-exim-models/classifier/d1276193d11f,Testing
725244d5-c813-4109-ad1b-a61a5414774f,eta-regressor,v4.0.7,Anomaly,exim-ds-2024-10,s3://allcargo-exim-models/anomaly/66765fcfefef,Draft
222fd2fa-75a2-40a5-99c3-2d09cf1cd40e,delay-risk-classifier,v2.6.3,NLP,exim-ds-2024-01,s3://allcargo-exim-models/nlp/a9b848f0b908,Production
02d215d5-8664-4287-9fe8-de0eba00263d,eta-regressor,v4.5.9,Classifier,exim-ds-2025-11,s3://allcargo-exim-models/classifier/c5acf16b580b,Draft
8a8df35d-78c8-4e1e-8edd-107e24f98fa4,delay-risk-classifier,v4.2.9,Classifier,exim-ds-2024-11,s3://allcargo-exim-models/classifier/f48ec50249ac,Draft
5e3b6421-3bdd-46cc-bed2-b6ad087ca054,risk-summary-llm,v2.3.0,LLM,exim-ds-2026-10,s3://allcargo-exim-models/llm/c7ee4bb864d3,Production
29612780-a1f1-4a25-8e43-bd92762d7af1,anomaly-detector,v1.1.7,Anomaly,exim-ds-2026-10,s3://allcargo-exim-models/anomaly/4aff32a310fc,Retired
cb93cce1-511a-4137-89a0-a3d033ddf189,document-intelligence,v1.8.6,Anomaly,exim-ds-2025-04,s3://allcargo-exim-models/anomaly/89fa54b89801,Production
39046db9-c598-4c29-8aa2-cfc6ac63b2af,risk-summary-llm,v3.0.4,LLM,exim-ds-2025-08,s3://allcargo-exim-models/llm/99c1c9616840,Testing
6383711a-97fc-4db8-8ec5-332d291c0038,risk-summary-llm,v1.7.7,Regressor,exim-ds-2024-03,s3://allcargo-exim-models/regressor/3140c8237e1a,Testing
2147b7d9-fa0e-4c61-979b-bbebbb4e3a4d,anomaly-detector,v3.3.7,Classifier,exim-ds-2024-12,s3://allcargo-exim-models/classifier/759d3417705a,Testing
7687529f-9161-4285-aeca-e0ddcd9cb8fd,document-intelligence,v2.8.6,Classifier,exim-ds-2025-09,s3://allcargo-exim-models/classifier/214d9084c4a1,Production
5de0baa8-6c10-4256-a02b-01f02ddcb5ac,risk-summary-llm,v3.4.6,Anomaly,exim-ds-2025-10,s3://allcargo-exim-models/anomaly/f3af31cb9c18,Testing
8df65b8f-a2d8-4487-9e30-f619a8897d79,anomaly-detector,v4.0.3,Classifier,exim-ds-2026-12,s3://allcargo-exim-models/classifier/846d1fcd4141,Production
dd1bbf21-6556-4239-9fa5-5885bbbc3d13,document-intelligence,v4.3.9,Classifier,exim-ds-2024-03,s3://allcargo-exim-models/classifier/d8e539604929,Production
a65f02a7-e909-4873-9d6d-2c9221f2ba2a,eta-regressor,v1.7.6,Anomaly,exim-ds-2025-09,s3://allcargo-exim-models/anomaly/1381091324e1,Retired
5bbccc88-87dc-4a41-892b-7189fd5c18ba,anomaly-detector,v3.6.6,Classifier,exim-ds-2026-01,s3://allcargo-exim-models/classifier/3acd90071909,Production
5c79393e-11da-4950-9e74-7c42b5584e13,anomaly-detector,v2.2.8,Classifier,exim-ds-2024-08,s3://allcargo-exim-models/classifier/c7c0940f34a4,Production
582e7042-5f2f-4c89-a40f-0a43925528a7,eta-regressor,v4.6.6,Anomaly,exim-ds-2024-02,s3://allcargo-exim-models/anomaly/c8e31d715405,Retired
fcc8963c-ffc1-4d02-9dc5-e5e37a04e9fb,document-intelligence,v4.8.1,LLM,exim-ds-2025-10,s3://allcargo-exim-models/llm/62c7aae43a33,Testing
c6cdb899-3d11-4249-86ae-2d44ca8a7523,delay-risk-classifier,v3.4.4,Classifier,exim-ds-2024-05,s3://allcargo-exim-models/classifier/1c12c8bdd2dc,Testing
054405d0-2dec-4c5b-95f6-48f3cd6c3f75,anomaly-detector,v4.8.2,Regressor,exim-ds-2025-10,s3://allcargo-exim-models/regressor/7880d5de9555,Testing
1fdc0698-c22a-45f2-b25a-b489fe16397f,risk-summary-llm,v3.8.7,Classifier,exim-ds-2026-04,s3://allcargo-exim-models/classifier/3209cf61d8c2,Retired
dfcca725-1abf-4702-aa99-e5f564432b98,document-intelligence,v2.9.6,LLM,exim-ds-2024-03,s3://allcargo-exim-models/llm/eaecd126f8f3,Production
3a733c6b-962a-4b2a-8035-f5894300a790,risk-summary-llm,v4.5.8,Classifier,exim-ds-2025-08,s3://allcargo-exim-models/classifier/bc3350845568,Testing
a2ef5414-11fd-4b26-ba49-0558083e8e67,document-intelligence,v2.3.4,Regressor,exim-ds-2024-05,s3://allcargo-exim-models/regressor/bc9d6e5fcb8f,Production
b0f69161-1bd5-4d5b-8b24-77d32154dd9d,anomaly-detector,v2.4.6,Regressor,exim-ds-2026-03,s3://allcargo-exim-models/regressor/b4388bc3e2c3,Production
4bf8ced7-2d8e-46a8-aea9-a0479ac0cbc3,delay-risk-classifier,v2.6.6,Classifier,exim-ds-2025-10,s3://allcargo-exim-models/classifier/a639913529bf,Testing
3e77ce28-73e1-46e9-9e6b-e0dfd4864e8f,delay-risk-classifier,v3.0.5,NLP,exim-ds-2025-09,s3://allcargo-exim-models/nlp/0911d64d07c4,Production
645c4c6f-8a6a-4a79-81d8-cbd343b635ff,eta-regressor,v2.3.5,Regressor,exim-ds-2026-04,s3://allcargo-exim-models/regressor/f5059bc08ac9,Testing
a1a8d657-60f7-4cb6-ae84-8bdb49956201,anomaly-detector,v1.5.7,Classifier,exim-ds-2024-11,s3://allcargo-exim-models/classifier/6e1de0786dfc,Retired
0525c014-d863-4a58-8b02-61cfe20caff8,document-intelligence,v3.3.1,NLP,exim-ds-2026-05,s3://allcargo-exim-models/nlp/48cf07ea49ad,Draft
6904a2f0-7642-4405-bdf9-d21c734438e4,document-intelligence,v1.1.7,Classifier,exim-ds-2025-01,s3://allcargo-exim-models/classifier/baebc0647786,Draft
e9d750f9-cba8-4d33-abad-b2e07307d31b,risk-summary-llm,v3.1.8,Classifier,exim-ds-2026-06,s3://allcargo-exim-models/classifier/edadb3dd2671,Testing
9532b6df-67b8-4cf9-a146-20adbba54698,document-intelligence,v4.1.7,Regressor,exim-ds-2026-04,s3://allcargo-exim-models/regressor/5fc007ca6799,Production
7d29e8b6-829b-4308-a6ab-2bb5f566d3b7,anomaly-detector,v1.7.6,Classifier,exim-ds-2026-05,s3://allcargo-exim-models/classifier/7349490bb2de,Retired
9f130728-8f02-428c-b9b8-bc1a3a4bc380,document-intelligence,v4.7.5,Classifier,exim-ds-2026-03,s3://allcargo-exim-models/classifier/f7b16758e410,Production
89629113-fcd2-4c26-8461-3d9d5790c279,risk-summary-llm,v4.5.9,Regressor,exim-ds-2026-12,s3://allcargo-exim-models/regressor/d27f0871df08,Production
47847cd9-0e2e-45a2-9d02-2c3c0ebd1185,anomaly-detector,v3.3.1,Classifier,exim-ds-2025-10,s3://allcargo-exim-models/classifier/b50dd844c4f0,Production
13eb7ada-6086-482f-b0ae-e41cf061c6ba,risk-summary-llm,v1.9.7,Classifier,exim-ds-2025-01,s3://allcargo-exim-models/classifier/ea81b1bfc080,Draft
89fe748b-e5e5-434d-9316-2338acdab409,document-intelligence,v1.5.6,LLM,exim-ds-2024-09,s3://allcargo-exim-models/llm/c0e70901134f,Production
6e625d37-f999-43ff-b3ab-9adacb855461,anomaly-detector,v1.9.5,Regressor,exim-ds-2026-12,s3://allcargo-exim-models/regressor/c22b1a08d9ee,Production
038e7763-9b17-415d-8edf-ba117639767b,document-intelligence,v3.0.9,Classifier,exim-ds-2026-01,s3://allcargo-exim-models/classifier/c3e921bb4e17,Production
b57385bd-229f-4672-9ca4-54f1d93caddd,eta-regressor,v1.8.8,Classifier,exim-ds-2025-06,s3://allcargo-exim-models/classifier/9f74deed568c,Production
21d856e4-d560-4192-aaa5-9d5e7c9f2cbb,risk-summary-llm,v4.1.1,LLM,exim-ds-2024-08,s3://allcargo-exim-models/llm/066db1216a13,Testing
8b323237-d07d-4590-b520-1ba4f21a3d72,eta-regressor,v1.8.7,Anomaly,exim-ds-2026-01,s3://allcargo-exim-models/anomaly/40f782f6c270,Draft
bffa785a-67e2-4f82-ad29-6ab5dc6add09,anomaly-detector,v3.0.0,Classifier,exim-ds-2024-06,s3://allcargo-exim-models/classifier/f754b15860a5,Production
4a678e9d-7b47-4259-86b0-4d9473215576,risk-summary-llm,v4.1.3,Classifier,exim-ds-2026-08,s3://allcargo-exim-models/classifier/85da99edea96,Retired
b85c39ea-ef7c-41e8-b83f-9e4f5c6445b2,eta-regressor,v1.8.7,Classifier,exim-ds-2026-07,s3://allcargo-exim-models/classifier/5e16405c5880,Testing
f04f5eb2-2fc1-47f9-ab8a-be1a10072370,risk-summary-llm,v4.3.9,Classifier,exim-ds-2025-01,s3://allcargo-exim-models/classifier/8f553ffcd88f,Draft
627654b4-4c64-4a0d-afa7-c9687e32b1be,risk-summary-llm,v1.2.2,NLP,exim-ds-2025-02,s3://allcargo-exim-models/nlp/2904e6bb470f,Draft
2418b27f-c793-4427-ae43-b5df3d243a9f,risk-summary-llm,v1.6.5,Classifier,exim-ds-2026-04,s3://allcargo-exim-models/classifier/2a36e0defa2a,Retired
54595bcb-fa90-4baf-a3b7-d781d153d528,delay-risk-classifier,v2.0.5,Regressor,exim-ds-2026-04,s3://allcargo-exim-models/regressor/8eb57dffa24c,Testing
e2e581a0-9e93-4364-a8cb-9e269ae64af7,delay-risk-classifier,v1.4.6,Classifier,exim-ds-2026-01,s3://allcargo-exim-models/classifier/7f58cefcd2f5,Draft
da6b5517-eeba-4f59-8626-86b4b5a1fa40,risk-summary-llm,v3.6.6,Regressor,exim-ds-2024-10,s3://allcargo-exim-models/regressor/aca3d14fa7ef,Production
1168dddf-3944-4e65-8470-18963c03b7b4,risk-summary-llm,v3.6.2,Classifier,exim-ds-2026-02,s3://allcargo-exim-models/classifier/e67396267db3,Draft
f0b9ee18-4103-4b0e-b74f-433a69fd6dbe,delay-risk-classifier,v4.5.7,Anomaly,exim-ds-2026-04,s3://allcargo-exim-models/anomaly/50f8b6c915b6,Draft
83294014-2d5f-4f61-881f-66aa2585c824,delay-risk-classifier,v2.9.2,NLP,exim-ds-2024-12,s3://allcargo-exim-models/nlp/35a9c3efa116,Draft
bba479b7-36a3-41b1-a701-a279b60bfa62,eta-regressor,v2.2.9,NLP,exim-ds-2024-01,s3://allcargo-exim-models/nlp/893658e0d256,Draft
55712864-58b9-46fe-977b-ba8213c56799,delay-risk-classifier,v3.0.1,Regressor,exim-ds-2025-11,s3://allcargo-exim-models/regressor/1b1262003af6,Draft
3b18caa0-4170-4b2c-942e-0506357b8099,document-intelligence,v3.2.3,Anomaly,exim-ds-2026-01,s3://allcargo-exim-models/anomaly/18b95cee3c34,Testing
62d6dd1d-7089-4717-995f-787c1870d400,anomaly-detector,v3.5.4,Classifier,exim-ds-2026-05,s3://allcargo-exim-models/classifier/5c6e9ef2fd3a,Draft
6d6c33f7-0cb0-4a63-acaa-4f20fa2e9c93,anomaly-detector,v3.4.0,LLM,exim-ds-2024-07,s3://allcargo-exim-models/llm/52ffdedfc503,Production
9bbbd18a-7449-42db-9d6f-af2443987656,document-intelligence,v1.9.5,LLM,exim-ds-2024-02,s3://allcargo-exim-models/llm/fbcafd03363f,Testing
5eed95c8-d7f0-4f6a-be51-cb3b4beb06b2,risk-summary-llm,v2.2.6,Regressor,exim-ds-2026-06,s3://allcargo-exim-models/regressor/1f02754c5d6c,Production
0033986c-a24c-4491-8413-a62c1e2093ff,document-intelligence,v2.6.7,Classifier,exim-ds-2024-09,s3://allcargo-exim-models/classifier/3eca0d31e908,Production
affc4a1b-288c-4a87-a474-ac19efbdc9d5,eta-regressor,v4.4.9,NLP,exim-ds-2026-09,s3://allcargo-exim-models/nlp/5bce91021b2f,Retired
f3d667fd-40be-4b8d-b106-9ee3b8082219,risk-summary-llm,v3.2.7,Anomaly,exim-ds-2025-03,s3://allcargo-exim-models/anomaly/664fe7e4d43a,Testing
0fb3f83b-b1cf-4b02-a95b-005128a451e7,eta-regressor,v1.4.8,Classifier,exim-ds-2025-05,s3://allcargo-exim-models/classifier/69d3f76a098d,Production
2134ddb4-f4eb-40b8-b77c-8546cd350001,document-intelligence,v3.3.3,Classifier,exim-ds-2026-07,s3://allcargo-exim-models/classifier/5684fe31df49,Production
062f1ce9-e4c4-474f-a2af-884642e89e3b,eta-regressor,v2.6.1,Anomaly,exim-ds-2024-06,s3://allcargo-exim-models/anomaly/b071ac4dde7b,Production
f51531f9-4046-48f8-a7d6-684ce6e81cff,delay-risk-classifier,v4.4.3,Classifier,exim-ds-2025-09,s3://allcargo-exim-models/classifier/969ec1d11238,Draft
a9121bf9-5b7c-4139-a07f-6fa7186be823,anomaly-detector,v4.0.1,LLM,exim-ds-2026-07,s3://allcargo-exim-models/llm/7a326294ab6b,Production
