vehicle_id,vehicle_number,vehicle_type,capacity_kg,fuel_type,maintenance_status,vehicle_age
168ca161-6b34-4b12-b3a3-65cc08a794c0,TR-7909-2722,Truck,6899.99,Diesel,Good,10
33126655-56b8-4c92-a014-c6b1db2f2488,TR-3286-2723,Truck,18238.15,Diesel,Good,5
946a9142-bf90-4d28-b2b8-f90c2014f14b,SH-9515-2724,Ship,23669580.4,Electric,Due Soon,6
db8fcd7b-efb2-4123-b658-ebb823c1116b,RA-7293-2725,Rail,506177.77,Diesel,Good,10
b0a1f88b-eff5-431b-92bd-643ef1b7f978,AI-4340-2726,Aircraft,18722.21,Electric,Due Soon,18
8c926323-2ea2-478c-9f59-48109c86eb22,SH-4741-2727,Ship,11440510.05,Jet Fuel,Good,9
00566ff9-1050-49db-8e0e-519ac56a4e95,TR-7307-2728,Truck,20147.48,Marine Fuel,Good,6
d17445e0-1e0b-4068-9cda-7bae8f4c345c,SH-1089-2729,Ship,8929919.51,Jet Fuel,Good,8
ad9f2892-6aba-4e44-93f3-eff558a06036,TR-3966-2730,Truck,17088.67,Diesel,Due Soon,6
9dbbe83b-daa2-4638-9b4a-72d88567cd44,AI-1500-2731,Aircraft,14117.56,Diesel,Good,8
a4d14c76-b50f-4242-94f4-ac91458aacc8,SH-1407-2732,Ship,6498909.42,Diesel,Good,14
5733b147-e7cc-4df1-9bf1-9bee1b8e2934,TR-6695-2733,Truck,19029.47,CNG,Due Soon,16
80a89e45-eaad-4b70-a54a-9bcba5e54494,SH-5159-2734,Ship,18371566.55,Diesel,Good,12
a8acf98f-10a6-4fa9-92db-d5af445ab8c5,TR-5216-2735,Truck,11637.8,Diesel,Good,13
edfb0735-c126-492e-bed4-836de8cc287c,SH-6551-2736,Ship,22879721.62,Jet Fuel,Due Soon,7
3a6b7dba-032c-4680-8db0-58fc6d434127,TR-7052-2737,Truck,13458.69,Marine Fuel,Good,17
34f8effa-83d2-439d-893d-3d0ff75f1c8c,RA-9866-2738,Rail,464678.56,Marine Fuel,Good,1
bde76358-f100-4fa1-b215-94d62dce570d,TR-7958-2739,Truck,14752.6,Marine Fuel,Good,13
5c8ae5b9-161e-4575-92c6-93f1f1def584,TR-6532-2740,Truck,7315.71,Diesel,Good,3
6e4700db-48fd-4878-bff4-314fdb30be45,TR-1532-2741,Truck,5374.4,Marine Fuel,Due Soon,16
6efe9c13-2a46-42af-b8ce-983be5bf781d,SH-7858-2742,Ship,2975125.49,Marine Fuel,Good,9
2fec9286-f327-4967-b389-4e149ef19110,RA-9323-2743,Rail,76159.28,CNG,Due Soon,2
1cd3fc1d-1dc4-4fcb-bcb0-4d85b6bbc038,TR-1305-2744,Truck,3646.58,Marine Fuel,Good,2
cbcbeb73-945a-4706-9e53-14545e5b7591,SH-6645-2745,Ship,22864844.13,Diesel,Good,2
68ffd3ee-b5ef-4c76-8853-facbfa903bac,SH-3140-2746,Ship,22307694.13,Diesel,Due Soon,5
dc6d2098-c409-4f28-9749-767296601011,SH-3667-2747,Ship,24733801.05,Diesel,Good,12
8cdf1673-5fb4-4f8d-a5d9-cd443b24b026,RA-7286-2748,Rail,374229.01,Marine Fuel,Good,17
488cef32-7f09-4975-b278-c749c105d8e7,SH-1304-2749,Ship,7376144.9,Diesel,Good,14
05ba4c61-a3d0-4b15-ba8b-0558e4032d11,TR-3113-2750,Truck,27824.89,Electric,Good,14
0f3aedf9-863a-43f8-9185-55018fdfc108,TR-6602-2751,Truck,18425.58,Jet Fuel,Good,2
f63eeccc-dde5-44d8-ad47-4c5927a21df6,TR-4171-2752,Truck,12566.86,Diesel,Under Maintenance,2
c3801ab4-5599-4a95-b565-5de4ba47b33b,TR-8790-2753,Truck,26766.86,Diesel,Due Soon,8
9298bd57-07f0-429f-b6ef-53e7947f264a,SH-7475-2754,Ship,24095349.27,Diesel,Good,7
e9eea932-d3d7-4f23-a987-c4dcfaba3260,TR-8592-2755,Truck,19976.79,Marine Fuel,Under Maintenance,16
baf484d8-6c2d-41c8-829e-352e6ee4fd3c,AI-7676-2756,Aircraft,96059.77,CNG,Under Maintenance,5
4f902b5f-e973-4ae8-82af-62d84752ff92,TR-6885-2757,Truck,27615.39,CNG,Good,4
59e200d7-cc8e-4554-814e-d8ff698fe733,AI-1337-2758,Aircraft,35836.98,Jet Fuel,Good,17
6600c6b4-a895-4a05-9233-b1e914ec43c5,AI-4509-2759,Aircraft,66517.57,Marine Fuel,Good,13
7c95a7a2-978e-459f-91e0-284effdd7d63,TR-7227-2760,Truck,9514.39,Marine Fuel,Under Maintenance,16
4215618c-9cfc-44b7-812f-2593808539ec,TR-3245-2761,Truck,3471.89,Diesel,Good,6
008ee7cd-ca4d-4acf-a11f-553e7a6dd99b,RA-8391-2762,Rail,312381.98,Marine Fuel,Good,5
5078229a-e069-4447-929e-301f19d19bb1,SH-9681-2763,Ship,6047356.64,CNG,Under Maintenance,6
91cbdf7b-10d0-4262-9b74-3ff11d904110,RA-2762-2764,Rail,571206.78,Marine Fuel,Good,11
e479a067-52ed-4789-890d-df3b45a83f21,TR-3753-2765,Truck,9383.12,Diesel,Good,17
0eaaf492-1b73-4975-b7ba-821ca0b7a35b,RA-6085-2766,Rail,358864.75,Marine Fuel,Good,1
d37a68e1-ccb3-41dd-b188-86c3fcbad851,AI-5191-2767,Aircraft,125042.42,Diesel,Due Soon,6
14c39b01-8ae5-4c75-abcd-7f076dfcffb0,AI-1011-2768,Aircraft,130048.21,Diesel,Good,17
1feb8327-a8a2-4a07-a5b1-4ae222060ee1,SH-5943-2769,Ship,24581468.41,Diesel,Good,2
876a24a6-9aeb-4983-abd8-515d2026ce74,TR-8635-2770,Truck,23351.32,Marine Fuel,Good,10
cf90f879-d6e1-4166-b026-255cc8335648,RA-7745-2771,Rail,559056.27,Diesel,Due Soon,13
3ae52e81-5fe9-499a-a0fc-78f9b4ff660e,TR-8229-2772,Truck,23498.63,Electric,Good,12
851e278c-1b7f-43d7-899b-7470e37f3fbe,AI-6711-2773,Aircraft,93746.76,CNG,Good,2
cc588775-7001-4b78-94b4-f40c903e6020,TR-9003-2774,Truck,26336.7,Diesel,Good,17
9d61f053-04a9-4fd5-9446-353213afdfac,TR-6529-2775,Truck,10662.73,Diesel,Good,5
02a63e55-ba51-47ca-99f3-3a720aa534f4,RA-9299-2776,Rail,676731.81,Diesel,Good,17
a05b9d9a-85cf-4386-a1ef-63083ad01dc7,TR-1089-2777,Truck,17755.73,Diesel,Good,5
5c6c0cca-bc34-45d9-bf79-2fe5f97b515e,RA-7344-2778,Rail,183816.35,Marine Fuel,Good,8
107ae8b4-2d15-4733-b38d-51b9bfb2656e,SH-3234-2779,Ship,12093917.32,Marine Fuel,Good,17
932c2f49-bec7-411f-87ac-c36ab331fc18,AI-9495-2780,Aircraft,15292.23,Diesel,Good,5
910a43df-6513-413b-92e7-54f15fac2f6d,TR-7233-2781,Truck,15520.69,Marine Fuel,Good,2
8d32b169-aeee-4064-9b53-fb6e8b062461,RA-1662-2782,Rail,471122.26,Diesel,Good,6
83e5d54d-cd84-416b-bb7d-f1d3d7c03107,TR-8528-2783,Truck,4304.63,Diesel,Good,18
5a2f4dcf-c744-4d8c-93ae-ad521afc92f1,SH-4416-2784,Ship,23703158.41,Marine Fuel,Good,9
547173d1-852d-45ae-ba44-09335bb65cd6,RA-1597-2785,Rail,375203.38,Marine Fuel,Good,2
c25fd7b7-54ea-4df3-b66d-878f89ff8824,AI-4292-2786,Aircraft,100446.54,Jet Fuel,Good,5
5a323a79-53d6-446b-ba57-ff2d5f2b5ad7,SH-9999-2787,Ship,8122602.99,Marine Fuel,Good,14
948495bb-bdf1-4cbe-b679-a208e6e71a6f,SH-3573-2788,Ship,8559214.58,Jet Fuel,Good,7
7ff93143-139c-4a79-9e83-06a604aa76ab,TR-6713-2789,Truck,19812.59,CNG,Good,11
f30f1e5c-7069-4d66-9829-2d37f5ff7be0,TR-1677-2790,Truck,9425.34,Marine Fuel,Good,5
f7e020df-f78b-4167-a51b-8bebb0c9abce,RA-4819-2791,Rail,110193.07,Diesel,Good,11
1e7c164f-c945-458f-a799-5554baf4ec80,TR-5390-2792,Truck,17915.35,Diesel,Good,15
00b80e52-46c8-444f-a4d3-c2b2325fb163,SH-5274-2793,Ship,16764076.92,Jet Fuel,Good,10
48543107-dec2-4f02-8786-82fb2a8632bc,TR-5779-2794,Truck,21034.32,Diesel,Good,8
7ff592fb-36f5-4f0c-bb79-a85c915d4c25,TR-1939-2795,Truck,19576.05,Diesel,Good,14
455428df-b832-40e0-b573-309464d7ca9c,TR-7622-2796,Truck,23800.64,Diesel,Good,8
0d9a1819-7a97-4f18-9a1a-0cc7ba1338cb,TR-4404-2797,Truck,22742.31,Diesel,Due Soon,5
ca69a02e-d081-4714-b16e-a1c7d372520e,TR-5377-2798,Truck,26067.66,CNG,Good,14
8bd54384-5e9e-4d42-9a0b-8bdf8552c9f8,TR-6838-2799,Truck,5653.43,Diesel,Good,18
a136d863-a3d0-4618-bb70-f56c07861bd9,TR-6422-2800,Truck,10498.97,Diesel,Good,6
8a77a86c-5151-43f2-a6df-72188b08f965,AI-3307-2801,Aircraft,56947.28,Electric,Due Soon,10
0ace412b-06c3-49c8-b350-aa77a8638d0f,TR-6449-2802,Truck,20434.13,CNG,Due Soon,3
7b8ebf73-9459-4cab-bf9e-6fca4a69776f,SH-5320-2803,Ship,8472727.36,Marine Fuel,Good,12
e7e6cdbb-14d8-44e7-aae3-db7f8512e773,TR-3451-2804,Truck,5198.65,Diesel,Good,17
37e7ad38-cfb0-4d24-bf7b-2225b856c7b7,TR-1690-2805,Truck,20574.2,Diesel,Good,1
84120ee8-9cc9-4fec-825b-746e0fafc92c,TR-3384-2806,Truck,21684.27,Diesel,Good,1
8b68c4d7-4e71-41d5-8025-1b03d871c338,SH-4395-2807,Ship,14182282.4,Diesel,Good,6
54644be1-e159-4569-ba8e-bbfb7a9c0862,TR-5017-2808,Truck,27566.77,Marine Fuel,Good,16
e01b2cf0-ba17-435b-841f-165e34bfe767,TR-6705-2809,Truck,9035.05,Diesel,Good,17
d1fd2164-5122-4321-8f07-8d9acac7f72f,TR-4963-2810,Truck,18640.15,Diesel,Good,17
f986f16d-4dd3-4f39-8ac8-383635e59d1f,SH-5881-2811,Ship,6155271.16,Electric,Good,4
63a5dd4a-e61e-46ee-9589-ca82987f2dcb,TR-1475-2812,Truck,23083.25,Marine Fuel,Good,12
a89a740d-73bc-40b4-8a54-8ef65741304f,TR-6145-2813,Truck,11607.14,Electric,Good,8
7677d769-cd91-45c1-a453-d88d9ad526ec,TR-2050-2814,Truck,18086.31,Diesel,Due Soon,5
f9b269de-d44c-4e2b-a28e-ce59cdd005a4,TR-5054-2815,Truck,20616.85,Diesel,Good,4
1f62fbc7-cbe2-4b7d-9533-8f8ea4b5e07c,TR-5070-2816,Truck,8378.18,Diesel,Due Soon,2
241a68aa-a8ed-4dd0-9599-61f033a28edc,SH-4285-2817,Ship,19097845.9,Diesel,Good,13
fe54d4dd-60f1-45d1-905e-c13a9e961ba6,TR-9033-2818,Truck,21527.15,CNG,Good,16
6b5f91b0-2f43-419f-be9a-e19a4ee805cd,RA-6187-2819,Rail,641364.93,Marine Fuel,Good,8
229db926-1b2f-4f95-a281-dedb14fd67d0,AI-8777-2820,Aircraft,131221.11,Marine Fuel,Good,3
d1dbae00-dbf8-49f9-b11f-e416e3a37a35,TR-7905-2821,Truck,3023.28,Diesel,Good,3
df0c3376-8197-41ff-95f6-ef10a11e34e1,AI-6835-2822,Aircraft,10345.4,Marine Fuel,Good,17
e18a83b2-d7b1-4d1c-8a07-6b114c246d81,TR-3566-2823,Truck,25236.73,Diesel,Good,3
c2ce18ef-0290-49d8-8b36-63b2fa636bb1,SH-8461-2824,Ship,22388427.93,Electric,Good,3
2d3feeac-2ce3-41cc-b17e-2c8deb5845c8,TR-3441-2825,Truck,10004.97,Diesel,Due Soon,6
5267deef-87ed-4fd4-a429-04cadae1c860,SH-2483-2826,Ship,13705424.91,Diesel,Good,7
7940374a-59ea-46a8-ab23-47763b646364,SH-9529-2827,Ship,23036910.26,Diesel,Good,1
efdd29ee-fae9-4c5c-bccf-cbf8b7b6cefe,TR-9949-2828,Truck,17215.59,Diesel,Good,4
473df9da-12e1-45f5-b66b-56a8fbd7f2d2,SH-1451-2829,Ship,7965061.94,Diesel,Good,7
b3e9d1b6-0f82-4ce6-b7e5-22b4eb60568d,SH-8587-2830,Ship,18472336.83,Diesel,Good,2
4a92fd01-c140-47b7-9792-c8dcf2321022,TR-2693-2831,Truck,20846.96,Electric,Good,6
13b6f68d-c422-4123-b496-e3b8d01adea1,TR-4179-2832,Truck,26341.45,Diesel,Good,7
d62a36cf-ff82-4c57-823c-80707c77e88f,TR-6695-2833,Truck,20246.71,Diesel,Good,8
114f2e84-d83d-441d-b934-3f575f99fa35,RA-7801-2834,Rail,287773.63,Electric,Good,2
74c7cae6-8617-4af5-b985-e1f7469e01bb,TR-3947-2835,Truck,18774.23,Diesel,Good,12
b696c24f-74a6-432c-ad4b-98e7107427bb,AI-4878-2836,Aircraft,66064.27,Diesel,Good,16
c4d616c2-767b-48b2-90d1-b06547e92464,SH-4792-2837,Ship,16990380.54,Diesel,Under Maintenance,2
1341e7f8-d580-4051-81c7-a834484a2d0a,TR-5529-2838,Truck,8911.89,Diesel,Good,8
a228f34f-e7b3-4182-8e4b-8ef3e2924a0f,TR-3528-2839,Truck,8347.44,Diesel,Good,16
fc1bca13-72ca-4644-9487-8338fa3b75fd,TR-9802-2840,Truck,25140.2,Diesel,Good,1
c5b269ed-8ceb-4cb2-9d7d-94524a78a6ac,AI-2821-2841,Aircraft,78051.47,Marine Fuel,Good,7
80bc1b60-938e-40b1-92fb-269182702031,TR-9776-2842,Truck,27637.76,Diesel,Good,11
04017ff7-9238-4f73-9ebc-55fd041db9e9,TR-1914-2843,Truck,5909.17,Marine Fuel,Good,1
65a9b33c-e54c-4cb0-bbdc-34c546e7f88e,SH-1680-2844,Ship,21571951.27,Electric,Good,15
fc95ed24-61fa-4e97-ae39-935c5868ba42,TR-7308-2845,Truck,9562.89,Diesel,Due Soon,12
020ef5df-f96d-4c50-a0c5-275308e9aa86,TR-8931-2846,Truck,15633.82,Diesel,Due Soon,16
21e88c79-0386-46b2-8eea-5dc6a047c221,RA-4841-2847,Rail,497539.76,Diesel,Good,13
f9b4a665-0464-4981-a880-353352244547,TR-3322-2848,Truck,9765.29,Diesel,Good,6
207eb367-2476-43e4-902e-b01c796906d0,TR-9472-2849,Truck,17720.94,Diesel,Good,9
07c7e6c2-b9a4-45d9-a63d-d9e266910cfe,TR-2707-2850,Truck,18082.67,Diesel,Good,2
27b29edd-429b-4149-bd22-4c15da811c0c,TR-8302-2851,Truck,8572.48,Diesel,Good,16
0d333528-bbd3-4938-bda1-3d13df09a897,SH-6463-2852,Ship,6745708.63,CNG,Due Soon,10
c2220c7a-a223-4e9e-bc5e-5c6a94c39394,RA-1941-2853,Rail,198078.78,Diesel,Good,1
565fe6da-2876-4e63-af5c-203d84d37385,TR-1241-2854,Truck,6186.53,Diesel,Due Soon,16
3b45a839-4636-446e-9c9f-3601be614a9d,SH-7554-2855,Ship,16781389.54,Diesel,Due Soon,12
a9b8a43c-c59c-4bca-a757-d6ae457d8d30,SH-7800-2856,Ship,3135871.97,CNG,Due Soon,9
270d44ff-c34e-47f5-b2e5-7e3f69654429,RA-6297-2857,Rail,238121.42,Diesel,Good,6
d240b530-b1f9-409f-ad8c-7d509c487eb4,SH-1441-2858,Ship,20348220.24,Diesel,Under Maintenance,12
83e331ca-9bf9-40f5-aeab-f74a40ab68dd,TR-8135-2859,Truck,12082.59,Jet Fuel,Good,11
0b301ff1-c9a8-44ad-9a7b-f5542147c1a1,SH-1704-2860,Ship,552721.69,Diesel,Good,11
e90180e0-3516-4485-a4e1-82d3d3e4a54c,TR-3570-2861,Truck,8613.03,Diesel,Under Maintenance,18
915de2dd-a14b-41f1-a384-9eebc318de0f,TR-4897-2862,Truck,20147.8,CNG,Good,6
eaa40f18-ec62-45c9-a46c-961506d40311,RA-1204-2863,Rail,650628.81,Marine Fuel,Good,12
3138f464-cda8-42d7-bf8f-a724afc3bacc,SH-7034-2864,Ship,15633503.17,Electric,Due Soon,15
1d6f327a-37da-41cc-9885-bcaddee5e619,SH-4931-2865,Ship,17912125.42,Diesel,Good,2
6c6570b9-3e45-4383-8571-e0237f1fa072,TR-3687-2866,Truck,13741.39,Diesel,Good,12
88f2b56c-3714-4285-abe1-7a83d1b4ea54,TR-5527-2867,Truck,18602.77,CNG,Due Soon,3
725bac77-475c-4f62-9a87-35933f86688f,SH-3420-2868,Ship,19507196.83,Diesel,Good,6
5c7ca6c5-eb05-43f3-b195-71fa2773404f,TR-1051-2869,Truck,14085.67,Diesel,Good,10
eaab6c4f-6794-4b5b-9f7a-7d11fc71d5f7,TR-9314-2870,Truck,7176.08,Jet Fuel,Good,8
12ee1957-3957-4851-a27a-b555741d7e14,SH-8644-2871,Ship,10534979.68,Marine Fuel,Due Soon,5
04f0d297-17ea-444d-bd00-2f70d59ebf28,AI-7435-2872,Aircraft,116981.53,Diesel,Good,18
a697ca40-92bf-453e-89e0-aaed6eea0a30,TR-7336-2873,Truck,11906.03,CNG,Good,10
6069d9fd-7f37-407a-8345-d115f4ec1a15,TR-9489-2874,Truck,12716.55,Marine Fuel,Under Maintenance,15
62cdbe08-af2b-46e1-b2dd-c676d334c1cb,SH-7566-2875,Ship,22368186.28,Diesel,Good,13
056bf5b4-fb26-4716-906c-f2ed46667799,TR-5238-2876,Truck,15360.15,CNG,Due Soon,15
8ca13d56-5dbf-44b5-80e2-c85585f9e20b,TR-9846-2877,Truck,20739.24,Diesel,Good,5
5f62975b-52aa-4ffa-a033-9ad9cf343939,TR-7441-2878,Truck,3247.98,Diesel,Good,15
a2e76edc-3904-4b50-977a-eaa493c61471,SH-4670-2879,Ship,11131451.52,Diesel,Due Soon,14
f7f065ef-b052-4593-9a99-d1d149fa4293,SH-2056-2880,Ship,13206582.51,Diesel,Good,4
e92e5743-d81c-436b-8351-a938b0f2b632,TR-6510-2881,Truck,13952.73,Diesel,Good,11
2aa49bfd-0050-4e26-8dde-bb1a1a27548b,TR-4067-2882,Truck,15154.81,Diesel,Good,9
7a5fb26e-8a89-4a03-8e4b-188ea3638f84,TR-9317-2883,Truck,16682.78,Diesel,Good,4
739fbc23-6dcb-46c7-98e3-ef51e2731fb5,SH-9089-2884,Ship,11240360.69,Diesel,Good,7
393bd4b1-da47-454a-a4a5-ddd440d92068,TR-5331-2885,Truck,8571.4,Diesel,Good,2
08bd0873-42a8-4659-b8ea-ddefdfac4f4d,RA-1342-2886,Rail,314408.45,Jet Fuel,Due Soon,15
a208258d-c77d-42c4-a5b2-96afabf6f4ce,TR-3372-2887,Truck,17638.44,Diesel,Good,13
19d85d1b-a802-4cb7-83b9-587a69575efe,TR-9585-2888,Truck,12582.38,Diesel,Good,1
a80388a6-8e2e-4c3b-9cff-64467a3187e3,TR-5098-2889,Truck,12066.55,Diesel,Under Maintenance,2
0303673a-4a91-4df8-b1e1-a2c09257941a,TR-4197-2890,Truck,8726.14,Diesel,Good,8
1cbe94a5-174f-44df-acb8-c91dea685238,SH-5278-2891,Ship,14223386.05,Diesel,Good,8
74d1ff2a-a7ce-45e2-a8b4-c2d9835bb78e,TR-5165-2892,Truck,27527.27,Diesel,Good,13
7fda521a-4604-420e-b81c-eccc36fba642,TR-2280-2893,Truck,19342.93,Diesel,Good,3
e0f1b1da-9330-4f13-8261-6355cf7872f8,SH-5583-2894,Ship,23656837.52,Diesel,Good,15
2f72521f-ec63-437f-bb07-029e80d28f44,RA-4861-2895,Rail,582638.4,Diesel,Due Soon,16
7389d57f-fdf0-43fe-b6c0-060125fa8713,SH-1141-2896,Ship,23325835.23,Jet Fuel,Good,16
512dba76-6bc9-4cbe-830a-71d0d0a6d6a6,TR-8422-2897,Truck,6850.94,Electric,Good,4
bfd6a67b-8ea7-4373-be23-7d5537442f3b,TR-1359-2898,Truck,7059.71,CNG,Good,15
0caa84b3-b4ec-420e-a478-574f674dedcd,TR-8264-2899,Truck,25912.56,CNG,Good,13
c2a675c0-2153-47a8-9a97-7624fe44b05e,SH-8642-2900,Ship,17495374.87,Jet Fuel,Good,10
175d306b-6e3a-4184-8f77-ef77d536e141,TR-2489-2901,Truck,21127.18,Diesel,Good,17
6a5a13ab-d0dc-4737-9a26-a3b071aecd43,RA-4447-2902,Rail,258190.79,Diesel,Good,15
e73776ca-f233-4482-8c75-5cce7df0a429,TR-6644-2903,Truck,14865.33,Jet Fuel,Good,16
cd793c32-4cc9-4560-b08a-bea6718b5803,TR-9190-2904,Truck,16160.29,Marine Fuel,Due Soon,1
6b1de6c4-8f93-430e-b229-d3ed14a76d45,SH-1980-2905,Ship,9519849.12,Diesel,Under Maintenance,10
6743cce8-88ff-4cc5-b96c-b1f7da4a619c,SH-6928-2906,Ship,11276342.5,Diesel,Due Soon,17
1d88beed-4ba6-4fd5-96c9-35a3fa590f69,TR-8459-2907,Truck,9600.7,Diesel,Good,8
5da2b7f2-f7fb-4e8b-a5ae-ce3d9090ee6a,TR-7852-2908,Truck,13131.83,Marine Fuel,Under Maintenance,18
2ccb16a0-e512-45f5-99db-9ad6c653bd29,TR-4523-2909,Truck,25654.14,Electric,Good,16
7eca612b-8455-4abf-bb91-02012d48e978,SH-9079-2910,Ship,21707345.95,Marine Fuel,Due Soon,18
990e1ead-83ee-4226-bb14-1b16f90ae4ec,TR-5153-2911,Truck,5226.93,Diesel,Good,9
e42698d0-732a-4ce0-9d11-268dd17e5308,TR-4644-2912,Truck,27610.12,Marine Fuel,Good,3
03baa4c1-4b2b-43f8-a243-40b700f16051,TR-9969-2913,Truck,22323.19,Diesel,Good,2
2929d804-15d9-4678-9dd4-4dad242a3efd,TR-6305-2914,Truck,3569.02,Marine Fuel,Good,9
8a1fc1d6-a373-4fcc-ba4c-c235777b7776,AI-5827-2915,Aircraft,146529.04,Marine Fuel,Due Soon,3
fd4814bb-e7ab-443c-84e5-aaf697fcefbf,RA-7676-2916,Rail,244657.69,Jet Fuel,Good,4
7909012f-ec75-48fd-b50c-dc43259921f5,TR-2732-2917,Truck,27505.88,Jet Fuel,Good,13
714cae57-1ba4-4ecc-b398-4b73d15961ff,TR-5293-2918,Truck,13025.09,CNG,Good,11
a6450bd0-f982-4b92-a7fd-647dfedc3edf,AI-9065-2919,Aircraft,59715.52,Diesel,Due Soon,11
fa7706b3-e975-4ee9-8b8c-b15d571af43f,SH-6964-2920,Ship,2222899.18,Diesel,Due Soon,2
4b56803b-7022-41c9-95d8-7511ee69264d,TR-1361-2921,Truck,19187.94,CNG,Good,15
798718aa-d13c-46b1-9ac7-7087d30bbf45,AI-6698-2922,Aircraft,45541.44,Diesel,Due Soon,7
7fa329ec-0ff2-4db6-b00b-3162ce7488f3,SH-8745-2923,Ship,2588940.43,Diesel,Good,13
b7233f5b-d0c3-494f-b622-7b04a4baa37b,TR-5982-2924,Truck,14465.99,Marine Fuel,Good,6
66322aaa-2c22-42bb-83be-edfec0f8b1dd,RA-2973-2925,Rail,547039.65,Jet Fuel,Good,16
bc27deb9-5700-4b18-a900-4f4603121d6c,TR-2465-2926,Truck,12215.02,Jet Fuel,Good,10
97267401-594d-4242-ae64-b0f6f3877dbc,AI-4195-2927,Aircraft,131173.1,Marine Fuel,Good,8
4a590b70-8ef2-4c03-9be8-4a490fb0069b,SH-6861-2928,Ship,20206385.71,Marine Fuel,Good,7
70502cd2-471d-41e3-9f2a-b5b7f6aa782d,SH-8658-2929,Ship,4724362.02,Diesel,Good,15
8520414c-daf3-4eba-ab8e-0da94714034a,SH-8889-2930,Ship,16908365.9,Marine Fuel,Due Soon,11
08beba08-7281-4bb5-a9a8-c67265350cbe,AI-5394-2931,Aircraft,104664.01,Marine Fuel,Good,12
d2c944c9-fedd-4dc9-ae2f-9da1863849fc,TR-1746-2932,Truck,6236.04,Diesel,Under Maintenance,10
5740f528-0426-450e-99eb-bb59b942e4c7,TR-4526-2933,Truck,10779.19,Diesel,Good,15
70204f72-c1c5-475d-8ba4-b63b3f67c883,SH-3345-2934,Ship,23165322.7,Marine Fuel,Under Maintenance,12
94dfaf84-4b0a-4f57-9a0f-4810cc82332f,TR-1435-2935,Truck,9530.93,Marine Fuel,Good,8
7c835d8d-e639-47e9-9b5a-0976bbca8fe4,SH-4036-2936,Ship,11936044.69,Jet Fuel,Good,2
5011a9d2-bcd9-4431-bec6-3c5503158e7e,SH-6717-2937,Ship,24968384.08,Diesel,Good,17
908ae6ca-31af-454c-bce9-9e50e604e840,SH-4941-2938,Ship,17986661.16,Jet Fuel,Under Maintenance,2
945412fe-c6e5-4a5e-8ba7-c18bb3611d48,RA-8020-2939,Rail,170255.51,CNG,Good,13
362848df-c98b-4dd4-86e7-ed81ef3bcc11,TR-8421-2940,Truck,10909.33,Diesel,Good,8
b69830a5-5340-4ec3-b12d-208be0b8e36f,SH-9470-2941,Ship,12684596.33,Marine Fuel,Under Maintenance,8
702b4479-f393-4af9-b597-53c4bee05f52,SH-4980-2942,Ship,7043838.84,Diesel,Good,13
55b25477-66e8-4a7b-b008-c92129b49484,TR-7333-2943,Truck,23726.74,Diesel,Good,6
867f4231-5fe5-4bd5-bcc1-b513a21b5ec3,AI-6427-2944,Aircraft,99158.75,Diesel,Under Maintenance,9
e1207b5f-18d6-424e-b159-27a1d099d416,TR-4512-2945,Truck,4851.53,Diesel,Good,16
3868e452-6255-4b3f-bcde-babb7f1ff254,TR-6230-2946,Truck,5411.39,Marine Fuel,Good,9
f7411d18-079d-4c80-8ba3-601c55695685,SH-1937-2947,Ship,24887484.59,Marine Fuel,Good,9
25d74277-9f3d-4af6-9130-eb364033104e,TR-6355-2948,Truck,9148.28,Jet Fuel,Good,4
72669a90-0ad8-4bb9-ac60-ebc967d8bd4f,SH-6727-2949,Ship,21441786.77,CNG,Good,2
b2739a6a-e1ef-43e1-b358-535f191054d6,SH-7430-2950,Ship,18231393.8,Jet Fuel,Good,12
198cb8b4-b347-4626-a56e-61a8563cbf4f,SH-9013-2951,Ship,1274669.99,Diesel,Under Maintenance,18
b2312014-d0c3-4dfe-8726-5978a6d97887,TR-1987-2952,Truck,26279.1,Diesel,Good,15
78d44384-7d6b-4c1c-858b-8433f569cb40,SH-3478-2953,Ship,20719220.19,Diesel,Good,12
ebb827ce-c166-4315-b405-b8a33f04e886,SH-6465-2954,Ship,16572884.46,Diesel,Good,10
2c07a85c-1195-4d75-94d1-2734745f7ef8,SH-6947-2955,Ship,12846014.72,Marine Fuel,Good,13
7d08e019-8382-493a-999c-1e1c4c3ed770,AI-2013-2956,Aircraft,137708.35,Electric,Under Maintenance,2
a1c560f0-fefb-4e51-b516-94378f53f254,SH-4309-2957,Ship,15031512.35,Diesel,Good,2
016eb2f2-4f68-43c6-90da-1139921fb247,TR-8991-2958,Truck,9461.49,Marine Fuel,Good,8
6bbed3fd-f6bc-404c-97e3-1bdbdc45e162,TR-1680-2959,Truck,20301.05,CNG,Good,6
cbd363d5-2e63-45c5-a525-46734918a52e,SH-1211-2960,Ship,19705561.33,Diesel,Under Maintenance,6
ebcb649a-a790-4b6f-9490-088377e8438d,TR-9793-2961,Truck,10022.19,Marine Fuel,Good,14
1f0df381-186f-47f5-9588-8e7fbec8a30e,TR-3784-2962,Truck,6354.31,Electric,Good,17
abcebdc4-d84f-41e4-b9a5-560913701101,TR-8302-2963,Truck,4815.94,Diesel,Good,11
6cbe20f9-418e-4748-b730-6ad3a849452d,TR-1466-2964,Truck,27287.21,Marine Fuel,Good,11
fc4e9783-e539-4dd1-9fe7-569c6bb4baf4,TR-3384-2965,Truck,4813.44,Diesel,Good,2
