carrier_id,carrier_name,carrier_type,average_rating,fleet_size,years_of_service,headquarters
a3df63af-35ce-4de5-beae-4fb7fb0758a7,DP World Logistics 2945,Sea,4.13,62,14,United Kingdom
d5e5bb71-2fb2-44d7-afaa-4c380019d850,Kuehne Nagel 2946,Road,3.88,635,21,Germany
a81edd56-6b4b-44ad-81f7-1924eb1fbd9e,Kuehne Nagel 2947,Sea,3.86,1105,8,United Kingdom
d186b88e-a1c8-403c-9319-371f779c4666,FedEx 2948,Rail,3.49,1257,33,South Korea
2d982008-32c8-4ab4-b7bd-02b6fc903fa7,Hapag-Lloyd 2949,Air,4.66,933,36,Germany
4070c36a-1208-430d-beef-1be45a4eb1e5,Maersk 2950,Air,4.56,2062,29,Japan
57d6e078-88dc-447e-b22e-f77f9f2a4dad,CMA CGM 2951,Sea,3.42,912,23,Japan
1dd9eec4-b94b-4e85-a10e-940469c0c8cd,DP World Logistics 2952,Air,4.46,2478,23,China
00101023-e8d7-48aa-955c-9bbdb1db3d16,Blue Dart 2953,Road,4.88,1420,23,Germany
a516f1be-fd76-441f-aef6-ad8109e5dfe5,Allcargo Express 2954,Air,3.83,3029,29,United States
b62a828e-9942-47df-a346-76ae22c47faa,MSC 2955,Sea,3.59,751,30,Netherlands
0d7e6ed9-f482-4804-a70d-42f5d6a58597,Maersk 2956,Sea,3.37,2365,28,Singapore
807f8069-b6d0-4cf9-8e82-8611a60afc24,MSC 2957,Air,3.36,2059,4,Japan
ad26d85c-ae9e-4584-8334-217bbef5bdf7,Emirates SkyCargo 2958,Air,4.86,2972,29,Japan
70d387d9-00bb-42af-829e-9b962e4e32c3,FedEx 2959,Road,3.54,3381,36,China
2592eb7b-e711-41e0-af98-f16c7d0b3390,MSC 2960,Sea,4.47,1794,12,South Korea
a529b7e4-6a1a-4c9c-abb2-76a810a3a830,Kuehne Nagel 2961,Rail,4.74,1146,10,Singapore
20403387-c476-461b-8a7a-4da1d82d8ca1,Allcargo Express 2962,Sea,3.66,59,10,South Korea
6a651e5e-909d-403d-8ea1-272d7519550a,FedEx 2963,Air,4.63,3638,15,United States
a158ba37-d016-4bb9-a9a6-dc77c68a74a1,MSC 2964,Road,3.7,2499,23,Singapore
dfea9a22-a0ac-45fb-ade4-4b6a0f1d02ea,MSC 2965,Sea,3.34,2376,8,United States
2826565a-dd24-4beb-8cad-6337fb0b2bcb,Blue Dart 2966,Road,3.66,925,9,South Korea
efdafc49-edd1-47b5-b2da-33214ce2dd1b,Hapag-Lloyd 2967,Road,4.61,3138,31,Germany
df59e141-2952-4198-9f11-f25b8dfd2d42,FedEx 2968,Rail,3.35,3781,31,UAE
ab119a5c-f462-4cfb-900d-038ce515b491,FedEx 2969,Road,4.79,3490,22,Singapore
4fdf8586-a65c-4452-8025-4510b789c0fb,Maersk 2970,Air,3.57,2969,25,South Korea
c043d6c4-a62a-4de2-93df-e6f89a9d229b,DHL 2971,Sea,4.13,2471,6,UAE
60aa56ac-2e2d-48ed-a0fe-79eb0d02c774,MSC 2972,Sea,4.48,4142,26,India
7229b407-4546-4ee9-9570-c4f3a7570e8e,DHL 2973,Road,4.49,2536,15,Singapore
de75bc69-0b1a-41c8-b27b-b848e7293949,CMA CGM 2974,Sea,3.14,2812,38,Japan
df5bc634-4da7-462b-8a7b-87893b1d6e02,FedEx 2975,Road,3.34,2832,28,South Korea
bc6e7492-304f-4767-b539-53b1a8f80c0b,Emirates SkyCargo 2976,Sea,4.18,442,6,China
9968de1d-58e3-4187-831f-9b8896b4c7bd,DB Schenker 2977,Rail,4.06,307,12,Germany
c101ec4a-bb21-4673-9b79-fe25ccd29f5f,Emirates SkyCargo 2978,Air,4.65,4075,31,UAE
e22996a1-6c21-408c-b90e-731eb59e1a99,Kuehne Nagel 2979,Sea,4.34,690,27,United Kingdom
85236301-352f-45f1-9c27-23c9dcbd5469,DB Schenker 2980,Sea,4.34,2838,7,South Korea
43fd5101-5e6f-4b63-92fe-c35aa698b367,Hapag-Lloyd 2981,Road,3.27,3299,24,China
58a73c7d-17cc-4a86-92f9-591d5ac92c16,Allcargo Express 2982,Sea,4.47,1434,36,Japan
2f734b33-90f3-49cd-9f03-f52aee6316f4,CMA CGM 2983,Sea,4.4,1104,16,Netherlands
6154d288-f081-42d0-b4c7-69207e6ebade,Allcargo Express 2984,Sea,4.75,160,29,Japan
31aaa678-c50a-40b9-a8fe-23b8cfe84e72,Blue Dart 2985,Air,3.1,436,6,South Korea
4ddbfd6b-b4f8-437b-aa77-328e528f0109,MSC 2986,Air,4.32,879,10,Germany
08f76359-01e7-496d-8a68-622b1954818e,Kuehne Nagel 2987,Air,4.28,2351,21,United Kingdom
2b1c3b7f-85a5-4e08-a29d-a4ffb7635c14,Emirates SkyCargo 2988,Sea,4.41,2777,14,United States
58ecd398-63c1-446c-a9f3-26e88d231c52,Allcargo Express 2989,Sea,4.68,3924,30,India
a1347162-cf59-4688-9e8e-6b4627ac393e,Allcargo Express 2990,Rail,4.34,4113,10,United Kingdom
0025c000-cd85-4f08-a57d-cdd45d1a322b,FedEx 2991,Sea,4.29,3985,19,South Korea
2b0cf3a3-2124-49ce-a516-7c79f1d9c1a5,Allcargo Express 2992,Sea,4.43,2563,36,Germany
03a53544-d58b-4051-8614-aeb6e0b95921,Maersk 2993,Air,3.97,664,34,Germany
66b89443-bd23-451f-8334-4a439c58efd8,Kuehne Nagel 2994,Road,3.54,2685,27,Germany
de32a4ac-3b3d-44e3-8ea9-5e58ad02b187,DHL 2995,Road,4.1,42,35,United States
b91f3718-73af-4e52-93dd-01aac036fe0f,Hapag-Lloyd 2996,Road,3.22,2598,37,Japan
e88c862d-b9e5-4e75-99e2-5c7ed7c3f671,CMA CGM 2997,Sea,4.29,2288,12,India
8117e920-3e25-4971-965d-b210ca2feebb,Maersk 2998,Road,3.37,1845,11,South Korea
31fb165c-367f-4f1d-96fa-8a5b394a0d6c,Maersk 2999,Sea,3.97,2025,18,Germany
cf9a728c-2b36-466a-af21-3c6154225d6e,Allcargo Express 3000,Air,3.28,3820,20,China
124761ee-f0c7-4f65-bfe8-2dde1c577eac,MSC 3001,Road,3.92,3627,7,UAE
93f64cf0-98ef-4b38-9cf8-6de353f3f181,Maersk 3002,Air,3.46,309,12,India
ee7367da-1d37-4c78-8e16-de7aa2d51f96,Maersk 3003,Sea,3.61,3867,18,UAE
01aa0c15-6a30-4eb7-9a4e-87d554c38a1f,DP World Logistics 3004,Sea,4.6,993,15,United Kingdom
538813ef-79a2-4ffd-b918-27339eefb422,Blue Dart 3005,Road,3.52,3339,14,Germany
be71c55b-0f1d-4db4-a6fc-96da17009ce3,Allcargo Express 3006,Air,3.13,3572,27,India
2bb3c739-2402-4440-8a7c-ea760aac7cad,DP World Logistics 3007,Air,4.75,3086,38,South Korea
e0cf578a-fe19-4640-adbf-3c5871a9ceab,MSC 3008,Rail,3.66,3630,34,India
8f4c6b3b-24d1-47f4-9c8e-3a0fcaf7d229,Kuehne Nagel 3009,Road,3.14,2918,5,United Kingdom
04822fba-8163-45e9-ac0b-32bbcb11ad7f,MSC 3010,Sea,3.64,119,30,South Korea
b5cb4058-1aa4-46be-85fc-2cf4ca669c8c,FedEx 3011,Road,3.42,153,24,Germany
9b9c6157-c1c7-4fc5-b45c-08bda20e1219,DHL 3012,Sea,3.42,3059,7,United Kingdom
576e40c8-4231-4781-9586-69add594864a,Allcargo Express 3013,Sea,4.44,3014,25,Netherlands
cd1acc23-61e3-4d7f-99fb-be9c0bb4c371,Hapag-Lloyd 3014,Road,3.26,3767,18,United Kingdom
bffe7bdd-2c49-4cd0-8530-0230263e33c2,Hapag-Lloyd 3015,Sea,3.28,1205,5,Germany
271e7ddb-d652-4080-842e-748176f9b706,CMA CGM 3016,Sea,3.33,597,27,United Kingdom
e330b8e9-7e1b-4f62-a72b-25ff8af33147,DB Schenker 3017,Air,4.62,3188,7,Japan
7957fafb-6881-405e-bce0-67b56fd94d11,Hapag-Lloyd 3018,Road,4.63,3271,12,Germany
0e7e663c-6850-468d-813d-da1372b7b407,DHL 3019,Road,4.62,1674,10,Netherlands
9aa3abb4-58db-423a-84ed-aad84cf0bec7,CMA CGM 3020,Sea,4.42,748,18,Singapore
f1b7e330-2246-4a27-a658-ae364fe96654,CMA CGM 3021,Rail,3.49,301,14,India
290eaf30-1a91-4414-9170-51ba67ffb94d,Allcargo Express 3022,Sea,3.58,2498,28,China
ad44cab9-6e9b-436d-aa40-2539e81587d9,Kuehne Nagel 3023,Rail,4.47,2129,17,South Korea
077a2250-9644-4293-b4f9-65e6bae0adeb,Emirates SkyCargo 3024,Road,3.19,890,20,UAE
bab1a634-7649-40f5-ab13-e33b39793c21,Maersk 3025,Rail,4.67,1555,28,India
9d678b9d-0f97-425c-874e-aa6c0810dd15,Allcargo Express 3026,Air,4.23,1518,33,India
92734bd8-e9c7-48a4-ae83-d3068c1e1166,Blue Dart 3027,Road,4.5,332,15,India
2fe41d1f-bc43-47c2-bae1-7c030a78cb8b,Allcargo Express 3028,Sea,4.14,3839,34,United States
c03f19fe-37be-4459-bd3b-ea740c8d9d00,DHL 3029,Sea,4.58,2633,7,United Kingdom
382efad0-b035-4921-a3c7-82c15de65282,Emirates SkyCargo 3030,Rail,4.31,967,6,Japan
9563ef4d-5332-4bc9-ba76-573b9b0f24a8,FedEx 3031,Sea,3.56,37,31,Germany
9e71f8b1-3fef-42f1-ad6c-4374da87b504,DB Schenker 3032,Road,3.77,2821,31,UAE
2106cb1f-6874-47a3-971c-4309dfb1c20f,DP World Logistics 3033,Road,4.62,880,36,United Kingdom
d7534893-8b00-47b4-821a-d53ec6de5a4a,MSC 3034,Road,3.26,2205,38,Germany
73e14eed-ebef-4635-a7dd-02ac909ca11d,Allcargo Express 3035,Sea,3.72,303,34,United States
a8e66426-b25e-4a58-a8a6-664037dd3c3b,Blue Dart 3036,Road,3.79,1490,35,Germany
89d0af99-9903-4a0d-a1b2-8bcb06507f95,MSC 3037,Road,4.65,776,14,Singapore
42ff1ed5-7e4c-4400-84a1-8a61e341b38b,DP World Logistics 3038,Sea,3.58,3015,9,Germany
c4fa7977-673e-4779-8435-d7de82cbba5b,Maersk 3039,Rail,3.35,1185,32,South Korea
8c534c49-4924-4970-bf53-4c9fd8a21169,Blue Dart 3040,Sea,4.32,2089,28,United Kingdom
661dd26c-a29f-4dd5-b6f9-57d4f0548b28,Maersk 3041,Road,3.49,1583,7,Japan
227df29f-d90b-4a7d-90a6-beffb3cb926b,MSC 3042,Road,4.4,1601,3,Netherlands
3f609d12-2459-419e-8eb1-a1f42f59f2b3,Hapag-Lloyd 3043,Sea,4.77,2553,22,China
3f448a25-9122-4b3f-994a-682e0ca8eaac,Allcargo Express 3044,Road,3.4,724,8,UAE
b48304f9-d35d-4e82-a8ab-64db5d5e3f5c,Hapag-Lloyd 3045,Sea,3.38,4030,10,South Korea
4804fcde-b01a-4b3c-8e22-c7a780e7cfa7,Allcargo Express 3046,Road,3.15,234,8,UAE
233f8aed-6e55-49c7-9161-cc1137d3ceaa,DB Schenker 3047,Sea,3.14,245,37,China
1cb0e477-5777-435c-bb30-caae3ee905d9,FedEx 3048,Air,4.48,1784,26,South Korea
83bc9ab0-f3ae-4eed-aabc-a89b6f1c0fed,DHL 3049,Sea,3.45,1871,29,Germany
175db7ae-4e69-4ba4-90bc-c736e7e3b3fe,Maersk 3050,Sea,4.56,812,23,India
7ab1c10e-87e7-4619-b217-c9b1618874d4,MSC 3051,Rail,3.59,2655,11,India
91e6eb95-5ce1-4e18-9cd2-456a3f513582,MSC 3052,Sea,4.17,244,18,India
f24aa39a-52cb-4dc4-ac0c-60e62a8a0214,Maersk 3053,Sea,3.94,2829,24,South Korea
062281ea-6385-422f-8fcc-881158fe1ab2,CMA CGM 3054,Sea,4.17,2939,15,UAE
637562e3-1f88-4ff7-a813-35441c240312,Hapag-Lloyd 3055,Sea,4.54,3900,15,UAE
e927a6fb-0df0-49d3-bb31-c7e6435ef8e4,Hapag-Lloyd 3056,Road,3.41,529,18,UAE
7a76b673-74b4-466e-8b83-6ee278c4806b,DHL 3057,Sea,3.37,1100,30,South Korea
2b2a4ad5-13c7-4b5c-9396-eb1de2815694,DB Schenker 3058,Sea,4.25,2876,33,China
79bb28e3-1885-45af-83d4-4251515da89f,Kuehne Nagel 3059,Road,3.33,1981,14,Singapore
f5d2ca2d-0cd3-4e19-b497-9f6149b478ae,Allcargo Express 3060,Road,4.53,1405,25,China
7233862f-f274-4786-9a8a-097df68d8538,FedEx 3061,Air,4.03,4051,14,South Korea
3cd22f6e-f567-4d34-ba2c-d69efb0d2519,Kuehne Nagel 3062,Road,4.51,3882,26,Japan
068f3ad9-db0c-493d-b20e-fac6a7935712,DB Schenker 3063,Sea,4.8,1298,19,UAE
ee55edf3-4b0e-4834-900d-df74d1345a7b,DHL 3064,Sea,3.58,2114,33,UAE
a9845b4c-ff93-4b67-9887-01cc70bf7089,DHL 3065,Road,4.31,2523,36,India
0cf981bd-a8f5-4550-b497-7dc2deb76369,Maersk 3066,Rail,4.11,1583,14,Japan
088f9815-bd51-4f1e-a750-a36bf95e3a52,MSC 3067,Sea,4.32,1393,31,United States
6cfcdada-b8a2-4c4f-8e88-20a5fb941a70,Emirates SkyCargo 3068,Sea,3.95,1300,21,United Kingdom
97812d17-5237-4e94-8fe9-2ec0a0322d6f,DP World Logistics 3069,Sea,4.49,924,15,Japan
c9111c85-160d-4466-ada1-e040e7873843,Emirates SkyCargo 3070,Air,4.47,3090,37,South Korea
74fb9e8a-23fb-41a3-be1c-3eadb2e6162b,FedEx 3071,Road,4.72,1248,29,Germany
e3bc4f7b-9cae-45ee-aa8b-7a8fb0e49032,Allcargo Express 3072,Road,3.76,732,17,China
5737b0b5-4d7f-47ed-ade9-20ae0c917ec0,Blue Dart 3073,Sea,4.13,276,32,South Korea
9cdf3f44-aa8b-4194-87bd-b056c6352d82,CMA CGM 3074,Sea,3.97,2825,24,United States
a41c28ae-9b88-4365-9234-486c3597b54e,MSC 3075,Sea,4.33,3107,26,India
3df75411-6400-4ff1-87be-3c95067a9a90,Hapag-Lloyd 3076,Sea,3.74,3750,4,UAE
55071c13-b00e-4bc6-963f-27ff0724b1fb,DHL 3077,Air,3.49,2332,37,South Korea
6b72ea7a-c1ea-4763-b5dd-6476cacbf474,Allcargo Express 3078,Road,3.87,3339,32,United Kingdom
b405cb97-9777-4bba-a62e-ecf5204f48e0,Kuehne Nagel 3079,Sea,4.1,3344,20,Singapore
acf10f5b-31bc-4699-ae98-25c1bef3853e,DP World Logistics 3080,Rail,3.68,820,35,India
62ded60f-7f9e-4697-9204-81c5f6ef7844,CMA CGM 3081,Air,3.64,2669,22,Netherlands
ca07f0a0-46c8-4944-9ca2-61107c2db53e,FedEx 3082,Rail,3.65,1118,34,UAE
ee33d942-4d23-4b26-9a95-de5b339fea2c,Kuehne Nagel 3083,Road,3.91,1695,33,Netherlands
349de2e9-677d-464b-94b7-928db9d3eed0,FedEx 3084,Rail,4.31,1921,33,Japan
167387ac-95ed-4a74-b931-2d887a37afca,Emirates SkyCargo 3085,Rail,4.19,1651,6,Germany
53211293-3b8f-4436-a2d7-ee0375a66c42,Maersk 3086,Sea,3.38,2578,23,India
926cb5de-7b42-4c75-9136-6e756fc3892a,Maersk 3087,Road,3.83,2909,7,India
6b42003d-6435-41eb-822e-eacad25f5651,Kuehne Nagel 3088,Rail,3.55,1407,35,Germany
37951397-9372-4a04-966e-4a8eabb66079,DB Schenker 3089,Sea,3.35,394,11,Singapore
59be4f11-c7dc-41d5-8cf1-6619a4ba2a85,DP World Logistics 3090,Sea,4.87,3006,36,South Korea
c2a5c0c4-e455-4d8f-be6a-445bde5ec4bd,DP World Logistics 3091,Air,3.98,455,24,China
0e9ef55c-097e-4ec3-99e1-71f4e88accf2,DP World Logistics 3092,Air,3.84,3999,10,China
a044726b-a0bf-4040-8891-f39f8f8cacde,Blue Dart 3093,Sea,4.43,1297,14,United Kingdom
6a692729-69a4-49ea-876f-2f662a124a1d,Blue Dart 3094,Air,3.36,3642,9,Germany
0915ef30-1df9-4961-9fbb-0bf3d4d418e7,FedEx 3095,Road,4.32,2135,5,Japan
3d9dd98f-4a95-46ec-922b-db4c39f28097,MSC 3096,Road,3.39,3530,11,India
b7bb53d4-0789-45c2-a789-ffe35213d2fd,Emirates SkyCargo 3097,Rail,4.58,2397,24,Germany
dcace0f8-a784-4334-974f-1f1aa94a70f0,Emirates SkyCargo 3098,Rail,4.53,34,33,United Kingdom
fe3a0a0d-8f77-4a5e-86d5-b033321f3e4c,Allcargo Express 3099,Rail,3.89,1071,22,Germany
614f8043-8cfe-4f39-b6cd-aa8fc864d73d,FedEx 3100,Rail,3.33,682,25,Netherlands
0b8f51aa-2820-46de-a600-5da8b9c1802b,MSC 3101,Sea,3.74,3574,14,China
ec40189d-3352-4bac-bb25-76eb42ca022a,DP World Logistics 3102,Sea,3.87,51,31,Netherlands
30bd246c-cb30-4667-9186-899d6e97e26f,DHL 3103,Sea,4.88,482,4,United Kingdom
3e4a8a87-3cff-483f-aaa5-294413c5ec03,Hapag-Lloyd 3104,Road,4.1,1421,28,United States
b9513ae4-c007-46b2-b862-38580ceba860,DB Schenker 3105,Sea,4.04,2628,21,United States
7dd64519-c590-4bda-ae54-ab523d2b925f,DB Schenker 3106,Sea,3.51,1551,4,United Kingdom
22be4af7-e5b8-4d32-9f0f-49ea54006396,DHL 3107,Air,3.12,3804,24,South Korea
aece39b3-54af-4433-9280-7de9653f8063,FedEx 3108,Air,4.17,3215,20,United Kingdom
801a5158-c192-4b35-9602-4c85f1c08d1b,Emirates SkyCargo 3109,Road,3.9,3113,9,India
394c1964-3844-46b5-8f96-fe6fa489912b,DB Schenker 3110,Air,4.89,1932,17,China
e9f733e7-5c73-4228-a219-274a8793a5ea,MSC 3111,Sea,4.55,3716,38,Netherlands
f1801307-a17d-4fd7-8d9e-180e550a5497,FedEx 3112,Air,4.79,3146,28,Singapore
b4dbef40-e23d-4f6a-8b13-597aea93f025,Hapag-Lloyd 3113,Sea,3.55,3908,32,South Korea
29845397-57d9-4c9c-a8ff-c51eef4296b3,Allcargo Express 3114,Sea,4.17,2267,13,India
d5b68ede-65cd-4ea7-b868-5d87f28f654e,Kuehne Nagel 3115,Rail,4.27,2463,27,India
0d54b38a-39b5-452f-b1fa-6ae7bc8b3a29,MSC 3116,Road,3.3,800,16,Singapore
486d8c52-ae64-4f70-b443-d0d59251faee,Allcargo Express 3117,Sea,3.79,437,4,United States
25640b04-e109-411d-80e2-5c57ed16352e,DP World Logistics 3118,Road,3.53,1942,31,China
eede78ef-55b2-4331-8af3-6edcc8252d21,Kuehne Nagel 3119,Air,3.54,2071,17,Germany
3030f1f9-df0b-49a5-a1e1-6690fadd9ac5,Allcargo Express 3120,Sea,4.0,1059,32,South Korea
76d918fe-0f1d-4b67-b0b8-3cf7cb24d327,DHL 3121,Sea,3.61,184,32,UAE
7e726ff5-f318-4de2-b112-0b97b97db84b,DB Schenker 3122,Air,3.67,3570,33,Japan
715dd2d5-3cba-461e-9986-08260daefe83,CMA CGM 3123,Road,3.67,3137,23,India
a1b73035-1874-4ade-9991-d400990c8400,DP World Logistics 3124,Road,4.65,118,26,United States
b768051b-f19a-4564-ae73-30635f135660,Kuehne Nagel 3125,Sea,4.05,4147,3,UAE
083b04cd-462c-49e4-8161-bf0a04fe6d54,DB Schenker 3126,Sea,3.75,1943,38,UAE
ae28d887-8434-426e-9736-a9a53e01dbba,Allcargo Express 3127,Sea,3.12,2435,18,India
2573ba3d-73e3-428f-97ad-f30d46bab135,DHL 3128,Sea,3.69,3659,28,India
617e7461-6925-441d-b0e8-d33316d29033,Kuehne Nagel 3129,Sea,4.09,2907,37,South Korea
ecdb3594-ff5b-455d-a8b6-cf15b7af8b52,DB Schenker 3130,Sea,3.54,3384,14,Singapore
8c9234eb-8aaf-40aa-a1a3-48cc3f4744de,Hapag-Lloyd 3131,Sea,3.65,3169,5,China
38e8c963-d945-41df-8fdb-10cacd9ef65d,Allcargo Express 3132,Road,3.49,2002,28,Singapore
29280b69-9cb4-4139-bf39-42a5a7869224,Allcargo Express 3133,Sea,3.71,453,22,Singapore
dc4b2d06-5a50-4119-908d-85de762a7f0c,FedEx 3134,Road,3.94,3984,14,Germany
4690d5ca-b5b5-4806-ad08-1dbfca5c8f73,DHL 3135,Sea,3.7,3750,3,Singapore
852951fb-b0e2-4db3-9e81-0d4728d58b0f,FedEx 3136,Road,4.76,2506,32,Germany
96e8222c-a9d7-470b-a7a1-08b62b1db485,Allcargo Express 3137,Rail,4.02,547,5,Japan
a4e7c6cf-1f2a-4999-a7c2-327e1ee6c802,CMA CGM 3138,Sea,4.18,413,11,United Kingdom
c4dbbafd-eb47-40c4-8dad-d9beb3909af0,Blue Dart 3139,Sea,3.84,1408,21,South Korea
50e92881-b18a-4ab5-987c-cc6834ee7e91,DP World Logistics 3140,Rail,3.26,2156,20,UAE
448313d4-0877-4703-bb8c-c2f88b14852f,Emirates SkyCargo 3141,Sea,3.67,908,4,Netherlands
a3efa7b8-9adb-4b40-85ca-461b431d1f50,DP World Logistics 3142,Sea,4.48,1303,9,UAE
5a766641-3a5a-40cb-ac9f-06f7628de1e7,MSC 3143,Sea,3.66,3691,16,UAE
1dc5a668-6cd6-49a4-9a5a-553335a71a10,FedEx 3144,Sea,4.35,285,14,United States
7101857e-164e-4d5a-b40b-8cb8c7272637,CMA CGM 3145,Air,3.11,1198,35,Netherlands
17f61b89-a0e4-42e7-9239-cf4b37be4ab3,FedEx 3146,Road,4.51,1540,34,South Korea
8d1ca803-de52-4c0e-8cbc-e4d686f987d0,Allcargo Express 3147,Sea,3.55,1005,12,Netherlands
dbdfc283-878a-4aee-980f-64db3911f434,Allcargo Express 3148,Sea,3.68,218,21,Netherlands
a092f504-a40c-4b16-93bc-14c55623bc9f,DB Schenker 3149,Road,3.37,626,16,United States
41dc56e9-6040-4ccb-b5ec-4a1a44461a45,Allcargo Express 3150,Road,4.63,2031,18,Germany
27566b80-b651-4e21-8732-f36547f1ffb0,Maersk 3151,Sea,3.16,2042,31,Singapore
456aa94d-9f3a-487e-99ed-a675d1db0160,CMA CGM 3152,Rail,4.02,1451,29,China
583863a5-1e40-4ba1-b017-0670b4c917d2,Hapag-Lloyd 3153,Road,4.8,193,38,Singapore
5cb27d71-ab0f-4e6d-a7a6-997b5c1b8bc0,MSC 3154,Air,4.8,2181,3,Netherlands
123c6c19-1d43-4fc3-97fe-f1e87939db0d,Blue Dart 3155,Road,4.16,1101,29,Netherlands
725deea8-6372-420c-bd26-f239b4304e9d,CMA CGM 3156,Road,3.34,2411,3,United Kingdom
3f64b515-ece9-42d0-b13d-293b719362f9,DP World Logistics 3157,Rail,4.6,566,13,United Kingdom
90b20813-1193-4962-8d5c-33de86b80358,DB Schenker 3158,Sea,4.22,3573,37,Singapore
5331365a-9d0b-431d-9aec-da462f888ba0,Hapag-Lloyd 3159,Road,3.16,2494,35,UAE
541624b6-c292-496b-99f2-f5cce37c3e2e,CMA CGM 3160,Sea,3.49,313,38,India
45316208-25ee-448f-9061-0db11b102d3c,MSC 3161,Rail,3.12,1115,24,India
82807e1c-dd36-4b8d-af61-ad16e133a3eb,MSC 3162,Road,4.55,3588,38,United Kingdom
427a76e4-57ce-4923-a3d4-b0ec91949142,DHL 3163,Air,3.98,1033,19,United States
a575659f-233c-4faf-a59f-df0b231513dd,Blue Dart 3164,Road,4.79,3253,7,Germany
a23c5686-41a7-4f5b-aae5-b647f5c06d91,Emirates SkyCargo 3165,Road,4.49,2723,26,South Korea
3859339d-56e3-4a0b-b310-c6b943e0a241,Emirates SkyCargo 3166,Road,4.16,3749,21,South Korea
6143ed66-6dd3-4286-bebf-cd0999806be9,Allcargo Express 3167,Sea,3.86,624,15,South Korea
3e5906d9-12b9-4c4e-8005-fbd33eebe85c,DB Schenker 3168,Rail,3.61,3298,4,South Korea
868c8247-4cce-467f-a5f7-cb9df8bbca2d,DP World Logistics 3169,Road,3.68,3698,22,South Korea
bce5c0f0-d887-4a5f-9cc2-ed69663299f7,Blue Dart 3170,Road,4.31,1876,27,Japan
d6d1f6a8-d48d-447d-82c9-7da49ee764f7,Kuehne Nagel 3171,Sea,3.83,3532,36,United Kingdom
c70da8bc-f806-464b-8cc5-5863cad07c5e,Allcargo Express 3172,Road,4.36,2573,5,Singapore
038fec78-4901-4089-bcde-bf31d0cb4c82,FedEx 3173,Rail,3.79,1617,9,India
a1bbbbf8-7ed4-464d-bdfe-f365b26aa120,FedEx 3174,Road,4.76,1595,3,UAE
1827461b-ecd5-456a-bdfd-ccf035bc17e1,Emirates SkyCargo 3175,Sea,4.18,1268,16,China
be564ece-9b49-475e-ba27-44a1088f13a1,MSC 3176,Air,3.65,991,10,Germany
abd67f57-91ca-4317-9a4d-1b0f603126c8,Hapag-Lloyd 3177,Sea,3.6,1717,25,United Kingdom
13277d4a-6aa7-4a97-bb69-788558d0489d,DP World Logistics 3178,Sea,3.13,589,21,Singapore
de353c9d-d1a8-434c-8b97-aee054532af5,Emirates SkyCargo 3179,Sea,3.29,2755,4,Singapore
33ac94e6-f86d-4777-a482-583ce9090c49,Hapag-Lloyd 3180,Sea,3.23,3113,34,UAE
d128eddd-f7e0-4a52-afea-d16f026fb68a,DP World Logistics 3181,Sea,3.7,3207,36,Singapore
58f9a395-3ff7-421f-b5e7-2876c2981984,Emirates SkyCargo 3182,Sea,4.48,964,36,United Kingdom
8ad0a6c7-d674-47cc-9918-dbca5435a31e,Maersk 3183,Road,4.01,3422,37,China
7122ea1b-9a98-46e5-9ba9-d48700e4df1a,Kuehne Nagel 3184,Road,4.3,3269,29,China
0cf9dfd5-6ede-499d-9ebc-2bb42ef10729,Hapag-Lloyd 3185,Sea,3.31,3530,34,Singapore
0bc4359a-9052-4087-880b-8babf86c0d94,Kuehne Nagel 3186,Air,4.79,426,22,Netherlands
e8bafe8b-f935-412a-98aa-9a7e1c453de7,DP World Logistics 3187,Road,4.17,1672,4,India
42f3ef4c-59b9-4252-829b-860987356ace,Allcargo Express 3188,Air,3.74,2910,32,Singapore
e7fadb99-33d8-4787-9027-69942cfa82fd,Blue Dart 3189,Sea,3.18,3317,27,Japan
5f6d5d30-786e-4e5c-86a5-ec0489f86718,Blue Dart 3190,Rail,3.73,113,19,China
baa0cea2-3732-4cbc-a7cb-cbb2040f8838,MSC 3191,Road,4.38,3786,27,United States
c60aab07-6ca6-4628-8819-91e00d157f50,CMA CGM 3192,Road,3.77,3464,29,United Kingdom
61ea7e8a-d072-43fb-9d2d-654f7a2e8aec,MSC 3193,Air,3.85,1245,25,China
ac956652-8297-48d3-ba39-76ca96ff4784,DB Schenker 3194,Road,4.32,579,9,United Kingdom
73afc46f-6713-4ca5-a242-2066943da539,Kuehne Nagel 3195,Sea,3.2,3683,17,China
f7ce4bdb-5112-4d03-8a18-6dea2c118c07,MSC 3196,Road,3.51,194,17,UAE
070ef57e-47de-4bb5-ac7e-daf7729583be,Hapag-Lloyd 3197,Sea,4.6,1192,23,South Korea
6508d1a0-d597-4024-91aa-4f7e96716319,DHL 3198,Sea,3.34,823,7,South Korea
2f2a45dc-97e6-4117-802c-45c313bfdb69,DP World Logistics 3199,Sea,4.58,2451,20,UAE
9725a7cf-d8d9-42e5-8ec4-f09b559f5477,DP World Logistics 3200,Rail,4.28,1563,3,Netherlands
b188e972-fb7d-4e18-8d62-84c972b276bc,Maersk 3201,Road,3.65,3742,22,Japan
ed22a433-28b3-4734-b971-fc6f131e83bd,DHL 3202,Sea,4.22,1302,35,UAE
6249e52d-b8fd-4a8b-9ab0-6ded84ee4a80,Blue Dart 3203,Road,3.31,1847,35,Germany
