Sheet Name: Weather

weather_id: 6740d2f9-10b2-4458-8e77-f07d72eeb2e2 | city: Guangzhou | forecast_date: 2025-09-04 00:00:00 | weather_condition: High Wind | temperature: 26.03 | rainfall: 10.98 | humidity: 30.19 | wind_speed: 39.45 | visibility: 5.13
weather_id: 9ec6cd7a-b768-4f9a-85eb-3601930f3307 | city: Osaka | forecast_date: 2026-02-16 00:00:00 | weather_condition: Clear | temperature: 16.66 | rainfall: 0.0 | humidity: 94.19 | wind_speed: 15.6 | visibility: 7.51
weather_id: ce1d0c39-3bef-4e8f-a577-e55625cde26a | city: Mumbai | forecast_date: 2025-09-18 00:00:00 | weather_condition: Cloudy | temperature: 16.03 | rainfall: 2.74 | humidity: 41.53 | wind_speed: 9.68 | visibility: 9.29
weather_id: ba2fecb2-0c81-491b-8284-316b49992dca | city: Los Angeles | forecast_date: 2026-01-08 00:00:00 | weather_condition: Cloudy | temperature: 29.88 | rainfall: 1.58 | humidity: 54.58 | wind_speed: 25.26 | visibility: 5.94
weather_id: b95f117d-f3d1-4914-8b99-56a609630a8b | city: Delhi | forecast_date: 2026-01-08 00:00:00 | weather_condition: Cloudy | temperature: 28.24 | rainfall: 1.05 | humidity: 68.79 | wind_speed: 17.34 | visibility: 9.85
weather_id: d8c6f585-dd5e-4d59-9752-559929f332e5 | city: Incheon | forecast_date: 2025-10-08 00:00:00 | weather_condition: Rain | temperature: 31.5 | rainfall: 14.67 | humidity: 38.02 | wind_speed: 6.97 | visibility: 8.47
weather_id: a16edbf8-589d-48ef-92fa-23b749f64c54 | city: Guangzhou | forecast_date: 2025-08-01 00:00:00 | weather_condition: Clear | temperature: 15.67 | rainfall: 0.0 | humidity: 60.63 | wind_speed: 4.88 | visibility: 14.0
weather_id: 18e9a254-b19e-48ee-9eec-364f8cd84df3 | city: Shanghai | forecast_date: 2026-04-22 00:00:00 | weather_condition: Cloudy | temperature: 34.86 | rainfall: 2.4 | humidity: 34.44 | wind_speed: 3.44 | visibility: 11.89
weather_id: 190179eb-6950-4d4c-83df-ae2f66093fe8 | city: Manchester | forecast_date: 2025-09-20 00:00:00 | weather_condition: Heavy Rain | temperature: 33.95 | rainfall: 49.45 | humidity: 38.77 | wind_speed: 21.9 | visibility: 2.11
weather_id: 6a71a524-54a4-4751-9e46-8071ba1cb51b | city: Incheon | forecast_date: 2025-09-04 00:00:00 | weather_condition: Rain | temperature: 29.92 | rainfall: 10.29 | humidity: 57.8 | wind_speed: 11.26 | visibility: 5.32
weather_id: 387f9398-03db-4e64-8c56-4561270ee066 | city: Shenzhen | forecast_date: 2025-11-03 00:00:00 | weather_condition: Rain | temperature: 34.87 | rainfall: 25.29 | humidity: 58.86 | wind_speed: 27.6 | visibility: 11.87
weather_id: 3f1a2900-58d6-450a-afca-369758510e60 | city: Felixstowe | forecast_date: 2025-08-19 00:00:00 | weather_condition: Heavy Rain | temperature: 26.96 | rainfall: 46.24 | humidity: 54.97 | wind_speed: 3.05 | visibility: 2.08
weather_id: b4e4c3f7-a24a-4e57-b23e-8387b3ff25f5 | city: Busan | forecast_date: 2025-09-26 00:00:00 | weather_condition: Clear | temperature: 17.62 | rainfall: 0.0 | humidity: 77.65 | wind_speed: 31.01 | visibility: 12.56
weather_id: f4ce631a-20b1-468a-a29c-c054df4f98bb | city: Singapore | forecast_date: 2025-05-07 00:00:00 | weather_condition: Clear | temperature: 33.75 | rainfall: 0.0 | humidity: 90.91 | wind_speed: 24.11 | visibility: 9.43
weather_id: ea912e7f-c920-4e8c-aefb-03f35c2997cc | city: Rotterdam | forecast_date: 2026-01-09 00:00:00 | weather_condition: Cloudy | temperature: 10.09 | rainfall: 1.06 | humidity: 54.57 | wind_speed: 22.59 | visibility: 6.08
weather_id: 1268583b-6b21-446a-aac7-4243f7d0e7ff | city: Ningbo | forecast_date: 2025-01-21 00:00:00 | weather_condition: Clear | temperature: 34.91 | rainfall: 0.0 | humidity: 82.14 | wind_speed: 25.19 | visibility: 13.07
weather_id: ffc9fa43-3182-45be-82b8-0f8fe5d1e7b9 | city: London | forecast_date: 2026-01-20 00:00:00 | weather_condition: Clear | temperature: 30.14 | rainfall: 0.0 | humidity: 76.6 | wind_speed: 12.15 | visibility: 9.45
weather_id: 65823c8f-4409-4bc2-95cf-4555c51decad | city: Ahmedabad | forecast_date: 2025-10-26 00:00:00 | weather_condition: Rain | temperature: 34.0 | rainfall: 21.16 | humidity: 41.33 | wind_speed: 18.35 | visibility: 14.75
weather_id: 7cdc4ddf-2ef0-4a67-ac94-aa859f590426 | city: Amsterdam | forecast_date: 2026-02-23 00:00:00 | weather_condition: Rain | temperature: 15.28 | rainfall: 25.6 | humidity: 58.03 | wind_speed: 24.77 | visibility: 8.8
weather_id: c1d28bc1-ec52-4fa2-b455-b952d39b4d26 | city: Seoul | forecast_date: 2025-06-09 00:00:00 | weather_condition: Cloudy | temperature: 10.55 | rainfall: 2.68 | humidity: 48.3 | wind_speed: 23.76 | visibility: 9.24
weather_id: f2653722-8f5e-4f5d-a5e8-652600f5e4c1 | city: Ningbo | forecast_date: 2025-09-06 00:00:00 | weather_condition: Clear | temperature: 24.13 | rainfall: 0.0 | humidity: 76.44 | wind_speed: 14.67 | visibility: 12.86
weather_id: bdfbbbab-bb30-4930-abe1-4044ebbcdaf7 | city: Chicago | forecast_date: 2025-12-18 00:00:00 | weather_condition: Cloudy | temperature: 13.7 | rainfall: 1.21 | humidity: 42.47 | wind_speed: 24.23 | visibility: 6.36
weather_id: e0a76e04-8f82-4251-8a7a-3f1479dba5e3 | city: Los Angeles | forecast_date: 2025-01-10 00:00:00 | weather_condition: Storm | temperature: 26.26 | rainfall: 106.65 | humidity: 66.87 | wind_speed: 72.99 | visibility: 2.36
weather_id: 2024e8b8-f012-4efb-8f88-c747d1e812c6 | city: Shanghai | forecast_date: 2025-05-12 00:00:00 | weather_condition: Rain | temperature: 14.22 | rainfall: 20.27 | humidity: 90.65 | wind_speed: 21.01 | visibility: 6.31
weather_id: e25f4cdb-5737-4a58-ba9c-fcbb0700f0f7 | city: Rotterdam | forecast_date: 2026-02-04 00:00:00 | weather_condition: Cloudy | temperature: 18.19 | rainfall: 2.21 | humidity: 76.04 | wind_speed: 17.8 | visibility: 6.87
weather_id: 2761b6ce-b440-4e8b-8595-4db270060a6f | city: New York | forecast_date: 2025-08-19 00:00:00 | weather_condition: Clear | temperature: 18.43 | rainfall: 0.0 | humidity: 71.79 | wind_speed: 22.0 | visibility: 10.93
weather_id: d17c348c-b699-42c6-a99e-9c0310483ce9 | city: Frankfurt | forecast_date: 2025-07-27 00:00:00 | weather_condition: Cloudy | temperature: 32.69 | rainfall: 1.59 | humidity: 85.9 | wind_speed: 3.82 | visibility: 13.0
weather_id: 92af1f0c-585a-4d8a-9c0c-ca18c30f7d96 | city: Ningbo | forecast_date: 2026-02-18 00:00:00 | weather_condition: Clear | temperature: 22.12 | rainfall: 0.0 | humidity: 57.17 | wind_speed: 16.92 | visibility: 5.81
weather_id: 7c7677a6-8b75-4901-b8c5-cabed65f48d0 | city: Hyderabad | forecast_date: 2026-01-05 00:00:00 | weather_condition: Clear | temperature: 14.17 | rainfall: 0.0 | humidity: 59.15 | wind_speed: 19.04 | visibility: 10.24
weather_id: a220186d-4db8-4139-8444-90de98ac0966 | city: Frankfurt | forecast_date: 2025-11-30 00:00:00 | weather_condition: Heavy Rain | temperature: 23.04 | rainfall: 51.95 | humidity: 66.87 | wind_speed: 8.06 | visibility: 4.29
weather_id: d3888642-d268-4cda-9115-9ddc59dd95f6 | city: Guangzhou | forecast_date: 2025-08-01 00:00:00 | weather_condition: Cloudy | temperature: 10.5 | rainfall: 3.91 | humidity: 52.53 | wind_speed: 17.95 | visibility: 8.24
weather_id: 6ab7f1cf-ff5e-4f07-a265-022bf03bdef7 | city: Guangzhou | forecast_date: 2025-08-11 00:00:00 | weather_condition: Storm | temperature: 29.37 | rainfall: 140.33 | humidity: 64.24 | wind_speed: 93.14 | visibility: 2.62
weather_id: fd71345b-a82a-4c26-826f-17f6b3094f41 | city: Seoul | forecast_date: 2025-10-10 00:00:00 | weather_condition: High Wind | temperature: 21.69 | rainfall: 0.7 | humidity: 67.25 | wind_speed: 60.67 | visibility: 5.29
weather_id: 30038312-3d9a-40b2-924f-a9dfe08cade3 | city: Singapore | forecast_date: 2025-06-18 00:00:00 | weather_condition: Clear | temperature: 20.06 | rainfall: 0.0 | humidity: 56.96 | wind_speed: 32.09 | visibility: 11.99
weather_id: 4ce8c89f-f064-4c07-96fd-80c5fa363b97 | city: Shanghai | forecast_date: 2025-01-11 00:00:00 | weather_condition: Clear | temperature: 17.51 | rainfall: 0.0 | humidity: 64.86 | wind_speed: 23.77 | visibility: 14.42
weather_id: 4935149e-29dc-45d2-bd75-bf6fe1982aa3 | city: Busan | forecast_date: 2025-06-18 00:00:00 | weather_condition: Cloudy | temperature: 21.01 | rainfall: 2.16 | humidity: 89.34 | wind_speed: 10.08 | visibility: 8.48
weather_id: 19756266-f341-4983-9a2d-19a14554e90e | city: Bremen | forecast_date: 2025-07-08 00:00:00 | weather_condition: Clear | temperature: 20.84 | rainfall: 0.0 | humidity: 81.77 | wind_speed: 16.5 | visibility: 6.41
weather_id: 0f5d5bd5-fd6a-4079-bde9-81e03d963f74 | city: Incheon | forecast_date: 2025-01-25 00:00:00 | weather_condition: Storm | temperature: 31.13 | rainfall: 72.06 | humidity: 74.4 | wind_speed: 93.42 | visibility: 2.09
weather_id: 35c446f4-2d2c-4ab9-b8e6-8da6884b6a1c | city: Felixstowe | forecast_date: 2025-01-03 00:00:00 | weather_condition: Fog | temperature: 8.6 | rainfall: 6.91 | humidity: 83.18 | wind_speed: 20.13 | visibility: 0.43
weather_id: 749f424c-040c-418f-91f1-de2b397b0a43 | city: Bengaluru | forecast_date: 2025-06-17 00:00:00 | weather_condition: Cloudy | temperature: 18.7 | rainfall: 0.03 | humidity: 57.56 | wind_speed: 25.17 | visibility: 10.76
weather_id: 3353a0c6-4d33-4f16-8cb9-e3e3f65cef43 | city: Chicago | forecast_date: 2025-12-31 00:00:00 | weather_condition: Heavy Rain | temperature: 24.82 | rainfall: 55.35 | humidity: 54.96 | wind_speed: 33.83 | visibility: 3.52
weather_id: e54a26f3-a40d-47dd-bf9a-242140f49332 | city: Felixstowe | forecast_date: 2025-10-01 00:00:00 | weather_condition: Clear | temperature: 13.03 | rainfall: 0.0 | humidity: 43.39 | wind_speed: 33.72 | visibility: 8.21
weather_id: 75d391ff-c6d8-48df-998c-270983615016 | city: Dubai | forecast_date: 2025-06-15 00:00:00 | weather_condition: Clear | temperature: 20.41 | rainfall: 0.0 | humidity: 63.18 | wind_speed: 7.34 | visibility: 14.27
weather_id: 9ec0d215-b5e1-46ae-8e1e-12cfc1e52c32 | city: Bengaluru | forecast_date: 2025-05-11 00:00:00 | weather_condition: Cloudy | temperature: 27.5 | rainfall: 3.99 | humidity: 65.78 | wind_speed: 13.8 | visibility: 13.1
weather_id: 38ee6487-1a1f-4c49-a0db-7f5eccd25dd2 | city: Frankfurt | forecast_date: 2025-02-02 00:00:00 | weather_condition: Clear | temperature: 22.0 | rainfall: 0.0 | humidity: 51.33 | wind_speed: 34.02 | visibility: 13.59
weather_id: 448cb1ba-05f6-4401-89f5-eaef879c9a4a | city: Los Angeles | forecast_date: 2026-06-09 00:00:00 | weather_condition: Clear | temperature: 26.9 | rainfall: 0.0 | humidity: 46.96 | wind_speed: 13.3 | visibility: 12.71
weather_id: 8e2d023e-afa9-4594-a4bf-9000927307c0 | city: Delhi | forecast_date: 2025-08-21 00:00:00 | weather_condition: Clear | temperature: 14.08 | rainfall: 0.0 | humidity: 71.68 | wind_speed: 18.84 | visibility: 9.41
weather_id: 7af660b1-7a22-44f3-abf5-7fdeb21bf514 | city: Incheon | forecast_date: 2025-07-16 00:00:00 | weather_condition: Heavy Rain | temperature: 35.12 | rainfall: 59.18 | humidity: 54.13 | wind_speed: 24.32 | visibility: 1.64
weather_id: 2f03ae59-633a-4348-8ad1-364393da598c | city: Yokohama | forecast_date: 2025-09-29 00:00:00 | weather_condition: Heavy Rain | temperature: 23.51 | rainfall: 43.9 | humidity: 55.92 | wind_speed: 17.27 | visibility: 2.34
weather_id: 5394cfdc-4d43-4620-b369-31ed0044af18 | city: Shanghai | forecast_date: 2025-07-31 00:00:00 | weather_condition: Clear | temperature: 33.55 | rainfall: 0.0 | humidity: 81.4 | wind_speed: 34.04 | visibility: 8.08
weather_id: 5c9d3f5b-3b17-49e3-8da6-3927efba22fb | city: Sharjah | forecast_date: 2025-04-16 00:00:00 | weather_condition: Fog | temperature: 7.42 | rainfall: 8.76 | humidity: 94.08 | wind_speed: 18.11 | visibility: 1.58
weather_id: c33ac363-f7e6-4b5d-8c50-d12f63c64b47 | city: Guangzhou | forecast_date: 2025-01-06 00:00:00 | weather_condition: Rain | temperature: 26.46 | rainfall: 10.12 | humidity: 55.3 | wind_speed: 11.39 | visibility: 8.02
weather_id: e18d36a1-2a67-475d-818b-2f20c7b3aa8c | city: London | forecast_date: 2025-03-23 00:00:00 | weather_condition: Rain | temperature: 26.27 | rainfall: 31.91 | humidity: 79.67 | wind_speed: 7.67 | visibility: 5.62
weather_id: f3c5ddb9-a55f-4075-88c2-a277417eda39 | city: New York | forecast_date: 2025-08-07 00:00:00 | weather_condition: High Wind | temperature: 34.13 | rainfall: 5.54 | humidity: 58.36 | wind_speed: 36.06 | visibility: 10.06
weather_id: 3dca2b9d-1174-4079-90b9-7b0ee6a71c71 | city: Los Angeles | forecast_date: 2026-06-05 00:00:00 | weather_condition: Clear | temperature: 12.87 | rainfall: 0.0 | humidity: 85.55 | wind_speed: 15.28 | visibility: 8.8
weather_id: b70b4302-6b12-4c98-80fc-70368b7b4ad2 | city: Chennai | forecast_date: 2025-06-01 00:00:00 | weather_condition: Heavy Rain | temperature: 17.03 | rainfall: 90.2 | humidity: 47.21 | wind_speed: 16.82 | visibility: 2.11
weather_id: 9ce5d516-5469-4d66-8a26-6f3e7fa0e82f | city: Chennai | forecast_date: 2026-05-21 00:00:00 | weather_condition: Clear | temperature: 12.24 | rainfall: 0.0 | humidity: 33.57 | wind_speed: 30.4 | visibility: 13.01
weather_id: 8b9a808b-469f-4061-a3b6-007fe258c469 | city: Shenzhen | forecast_date: 2026-05-26 00:00:00 | weather_condition: Clear | temperature: 30.32 | rainfall: 0.0 | humidity: 51.53 | wind_speed: 16.52 | visibility: 7.18
weather_id: 81effa61-7a98-4620-b216-a4a8a034a0e0 | city: Bremen | forecast_date: 2026-06-05 00:00:00 | weather_condition: Rain | temperature: 30.07 | rainfall: 7.9 | humidity: 40.8 | wind_speed: 30.16 | visibility: 6.91
weather_id: 2cb89325-c428-425c-a7bf-db28da4a59c5 | city: Bengaluru | forecast_date: 2025-10-22 00:00:00 | weather_condition: Rain | temperature: 13.29 | rainfall: 16.47 | humidity: 76.78 | wind_speed: 28.44 | visibility: 6.53
weather_id: de035950-5f94-492c-a8f2-9db2a8606d59 | city: Manchester | forecast_date: 2025-03-01 00:00:00 | weather_condition: Rain | temperature: 25.66 | rainfall: 9.38 | humidity: 83.77 | wind_speed: 8.45 | visibility: 13.1
weather_id: a6653c7a-7c6f-4bfb-bb8b-c55677a0cfc8 | city: Bremen | forecast_date: 2025-06-07 00:00:00 | weather_condition: Fog | temperature: 14.68 | rainfall: 2.74 | humidity: 48.49 | wind_speed: 4.8 | visibility: 1.54
weather_id: a1057a4a-0966-4984-9973-bf03fe3ceab9 | city: London | forecast_date: 2025-08-21 00:00:00 | weather_condition: Storm | temperature: 22.24 | rainfall: 124.68 | humidity: 72.27 | wind_speed: 66.78 | visibility: 0.94
weather_id: 4d48c972-e38c-4e34-95b8-5d97d2c03dfe | city: Hamburg | forecast_date: 2025-02-25 00:00:00 | weather_condition: Clear | temperature: 13.28 | rainfall: 0.0 | humidity: 38.05 | wind_speed: 33.39 | visibility: 5.27
weather_id: 604adb19-c8c2-40c7-a47e-e19ba764cd68 | city: Dubai | forecast_date: 2025-06-13 00:00:00 | weather_condition: Heavy Rain | temperature: 17.55 | rainfall: 105.25 | humidity: 69.76 | wind_speed: 12.67 | visibility: 3.9
weather_id: 25bb4401-285f-409c-bcec-ce447669ab7d | city: Busan | forecast_date: 2026-01-02 00:00:00 | weather_condition: Heavy Rain | temperature: 12.13 | rainfall: 46.48 | humidity: 83.12 | wind_speed: 17.24 | visibility: 3.97
weather_id: 1797eca3-a482-45a7-b4d0-027e3312546b | city: Houston | forecast_date: 2025-08-27 00:00:00 | weather_condition: Rain | temperature: 30.48 | rainfall: 20.92 | humidity: 46.95 | wind_speed: 21.98 | visibility: 6.38
weather_id: 701a35c5-4886-46d3-beef-611381f0aafc | city: Houston | forecast_date: 2025-01-24 00:00:00 | weather_condition: Rain | temperature: 32.29 | rainfall: 20.11 | humidity: 92.47 | wind_speed: 32.26 | visibility: 10.74
weather_id: 5536e083-351a-4130-8df8-f5a44be14faf | city: Ahmedabad | forecast_date: 2025-06-28 00:00:00 | weather_condition: Cloudy | temperature: 19.72 | rainfall: 1.14 | humidity: 52.76 | wind_speed: 14.75 | visibility: 5.07
weather_id: aa62bd72-4582-49c3-bf40-91aadc8a53d8 | city: Busan | forecast_date: 2025-09-15 00:00:00 | weather_condition: Rain | temperature: 21.68 | rainfall: 31.45 | humidity: 41.32 | wind_speed: 33.25 | visibility: 8.8
weather_id: 0956c0a6-20da-441c-9cf0-01ac6daa110d | city: New York | forecast_date: 2025-08-19 00:00:00 | weather_condition: Clear | temperature: 14.93 | rainfall: 0.0 | humidity: 69.72 | wind_speed: 6.41 | visibility: 14.1
weather_id: 1547c9c0-4843-490d-99ad-214266aa772c | city: Incheon | forecast_date: 2026-02-06 00:00:00 | weather_condition: Clear | temperature: 12.37 | rainfall: 0.0 | humidity: 93.88 | wind_speed: 20.24 | visibility: 14.45
weather_id: 5f647190-e1cb-4e62-9166-0c525e16af0f | city: Sharjah | forecast_date: 2026-02-25 00:00:00 | weather_condition: Rain | temperature: 16.67 | rainfall: 13.97 | humidity: 73.75 | wind_speed: 10.34 | visibility: 9.82
weather_id: 53d2d555-e519-4539-884d-934a3ab1c426 | city: Rotterdam | forecast_date: 2026-03-17 00:00:00 | weather_condition: Rain | temperature: 33.86 | rainfall: 24.53 | humidity: 69.57 | wind_speed: 22.41 | visibility: 7.85
weather_id: 0b8bc819-9347-49ff-bac8-743fa160d235 | city: Delhi | forecast_date: 2025-10-20 00:00:00 | weather_condition: Cloudy | temperature: 32.72 | rainfall: 2.0 | humidity: 50.53 | wind_speed: 22.46 | visibility: 6.93
weather_id: d494e951-7af8-43fa-88e3-0aa7e02a8c0f | city: Manchester | forecast_date: 2025-08-29 00:00:00 | weather_condition: Rain | temperature: 31.6 | rainfall: 9.33 | humidity: 78.37 | wind_speed: 32.74 | visibility: 8.06
weather_id: bb942f7f-7055-4a8c-9e76-c8562f777d5b | city: Frankfurt | forecast_date: 2026-06-14 00:00:00 | weather_condition: Clear | temperature: 31.21 | rainfall: 0.0 | humidity: 69.44 | wind_speed: 3.21 | visibility: 7.03
weather_id: c13f7d02-e2cb-4534-ba74-9d660048762e | city: Felixstowe | forecast_date: 2025-04-30 00:00:00 | weather_condition: Clear | temperature: 12.97 | rainfall: 0.0 | humidity: 68.35 | wind_speed: 32.53 | visibility: 9.0
weather_id: da5d0675-bcfd-4275-8ad3-942d6611427c | city: Tokyo | forecast_date: 2026-05-28 00:00:00 | weather_condition: Rain | temperature: 25.7 | rainfall: 12.52 | humidity: 83.09 | wind_speed: 23.16 | visibility: 8.1
weather_id: 1c687648-ebcb-4fa9-bddd-f1b82c459a49 | city: Chennai | forecast_date: 2025-03-03 00:00:00 | weather_condition: Cloudy | temperature: 26.91 | rainfall: 0.35 | humidity: 68.17 | wind_speed: 13.51 | visibility: 6.92
weather_id: ec61e3e8-1ddd-4013-a749-db3b8261527d | city: Dubai | forecast_date: 2025-12-11 00:00:00 | weather_condition: Cloudy | temperature: 32.53 | rainfall: 2.81 | humidity: 83.66 | wind_speed: 15.58 | visibility: 8.48
weather_id: cb13c34f-0cb2-4c7b-a88d-04ce142000de | city: Kolkata | forecast_date: 2025-12-18 00:00:00 | weather_condition: Cloudy | temperature: 30.2 | rainfall: 3.17 | humidity: 56.1 | wind_speed: 13.32 | visibility: 8.64
weather_id: 89cb1ff0-b50f-47d8-acb8-69f3e0ea5eb9 | city: Sharjah | forecast_date: 2026-04-11 00:00:00 | weather_condition: Cloudy | temperature: 12.13 | rainfall: 1.95 | humidity: 55.66 | wind_speed: 3.6 | visibility: 14.66
weather_id: ac1c9126-eb3d-4311-aabb-65613cfafb25 | city: Seoul | forecast_date: 2025-10-25 00:00:00 | weather_condition: Clear | temperature: 12.57 | rainfall: 0.0 | humidity: 32.05 | wind_speed: 17.07 | visibility: 10.76
weather_id: d36be823-cfff-4c1f-973c-c3b4b13e53ac | city: Chennai | forecast_date: 2025-01-30 00:00:00 | weather_condition: High Wind | temperature: 21.32 | rainfall: 10.79 | humidity: 79.3 | wind_speed: 74.8 | visibility: 10.87
weather_id: 4913f3fc-8f9e-4caf-8328-43207d0c5278 | city: Yokohama | forecast_date: 2026-01-05 00:00:00 | weather_condition: Fog | temperature: 17.39 | rainfall: 6.08 | humidity: 48.79 | wind_speed: 7.71 | visibility: 1.26
weather_id: da59cebd-64c5-40bb-b9d3-90c4a535a61c | city: Hyderabad | forecast_date: 2025-06-30 00:00:00 | weather_condition: Heavy Rain | temperature: 32.42 | rainfall: 57.33 | humidity: 62.5 | wind_speed: 10.09 | visibility: 4.78
weather_id: c217811e-3aaf-4785-9e04-5b2f30321361 | city: Seoul | forecast_date: 2025-11-08 00:00:00 | weather_condition: Clear | temperature: 12.42 | rainfall: 0.0 | humidity: 72.33 | wind_speed: 32.26 | visibility: 12.55
weather_id: 5bc8393a-df12-4acc-9e03-08775c5b163b | city: Ningbo | forecast_date: 2026-04-30 00:00:00 | weather_condition: Cloudy | temperature: 25.68 | rainfall: 0.74 | humidity: 56.11 | wind_speed: 9.1 | visibility: 11.21
weather_id: 8b21d6f7-ba68-43b4-b846-da19768ce11b | city: Bengaluru | forecast_date: 2025-12-19 00:00:00 | weather_condition: Heavy Rain | temperature: 12.52 | rainfall: 60.61 | humidity: 46.76 | wind_speed: 4.51 | visibility: 2.05
weather_id: 0206ff11-af8d-46ea-b8e1-933483a88708 | city: Kolkata | forecast_date: 2025-04-19 00:00:00 | weather_condition: Cloudy | temperature: 33.19 | rainfall: 1.02 | humidity: 89.22 | wind_speed: 31.82 | visibility: 8.31
