Sheet Name: Products

product_id: 0a132cf3-2a67-4087-aff9-d11d19a61cac | product_name: Furniture SKU-10000 | category: Furniture | hs_code: 9403.28 | hazardous: False | perishable: False | temperature_controlled: False | fragile: True | weight_per_unit: 623.92 | supplier_name: Nova Suppliers
product_id: 500a5af1-6fc4-4ead-a18e-d5156865e30e | product_name: Machinery SKU-12773 | category: Machinery | hs_code: 8479.79 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 631.88 | supplier_name: Unity Suppliers
product_id: 5c96a349-45e8-4ad6-8a8e-ffbea6c1488f | product_name: Textiles SKU-12774 | category: Textiles | hs_code: 6204.41 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 822.46 | supplier_name: Unity Suppliers
product_id: 84f841c1-7a9e-4c4e-a253-ac02217565fc | product_name: Food SKU-12775 | category: Food | hs_code: 2106.68 | hazardous: False | perishable: True | temperature_controlled: True | fragile: False | weight_per_unit: 27.2 | supplier_name: Eastern Suppliers
product_id: 8845eafe-9aa6-451f-8419-a12a328afd1d | product_name: Pharma SKU-12776 | category: Pharma | hs_code: 3004.26 | hazardous: False | perishable: False | temperature_controlled: True | fragile: False | weight_per_unit: 227.76 | supplier_name: Metro Suppliers
product_id: 8bc79aae-e2ed-4ca5-b270-fe8bc0e43570 | product_name: Chemicals SKU-12777 | category: Chemicals | hs_code: 3824.7 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 198.5 | supplier_name: Unity Suppliers
product_id: 86c6c3d3-3130-495d-b733-26210b5c7fc9 | product_name: Electronics SKU-12778 | category: Electronics | hs_code: 8517.39 | hazardous: False | perishable: False | temperature_controlled: False | fragile: True | weight_per_unit: 474.56 | supplier_name: Metro Suppliers
product_id: b21b262e-fe51-43bc-8e73-35e7fe627c95 | product_name: Chemicals SKU-12779 | category: Chemicals | hs_code: 3824.79 | hazardous: True | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 33.58 | supplier_name: Nova Suppliers
product_id: 146e1248-1f0d-4ff6-be72-e681d6a102f4 | product_name: Furniture SKU-12780 | category: Furniture | hs_code: 9403.67 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 101.41 | supplier_name: Unity Suppliers
product_id: 769b1fb6-c6ba-4c43-ab3d-20516429cf30 | product_name: Automotive Parts SKU-12781 | category: Automotive Parts | hs_code: 8708.14 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 627.98 | supplier_name: Eastern Suppliers
product_id: e340993a-c2d7-40cc-b0ce-8f1a662c88e6 | product_name: Chemicals SKU-12782 | category: Chemicals | hs_code: 3824.87 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 119.17 | supplier_name: Unity Suppliers
product_id: f7ad553b-57c3-45da-8a7d-78aa72336691 | product_name: Medical Devices SKU-12783 | category: Medical Devices | hs_code: 9018.55 | hazardous: False | perishable: False | temperature_controlled: False | fragile: True | weight_per_unit: 116.08 | supplier_name: Pacific Suppliers
product_id: 13f3b4eb-ed9f-4e73-b37b-cbe33f826d25 | product_name: Food SKU-12784 | category: Food | hs_code: 2106.9 | hazardous: False | perishable: True | temperature_controlled: True | fragile: False | weight_per_unit: 268.37 | supplier_name: Unity Suppliers
product_id: 1c3203da-8ccb-40de-a3fe-d4ee7f66289f | product_name: Textiles SKU-12785 | category: Textiles | hs_code: 6204.45 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 741.0 | supplier_name: Eastern Suppliers
product_id: c0ad9ab4-2149-4154-9734-7fd67a0ec7f4 | product_name: Automotive Parts SKU-12786 | category: Automotive Parts | hs_code: 8708.98 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 173.42 | supplier_name: Eastern Suppliers
product_id: 811d418b-9be8-4112-a182-e381130f45ad | product_name: Automotive Parts SKU-12787 | category: Automotive Parts | hs_code: 8708.41 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 847.04 | supplier_name: Metro Suppliers
product_id: 834407bb-388a-4459-ab57-5cfcab691e66 | product_name: Food SKU-12788 | category: Food | hs_code: 2106.4 | hazardous: False | perishable: True | temperature_controlled: False | fragile: False | weight_per_unit: 430.23 | supplier_name: Eastern Suppliers
product_id: 36c3550f-1cc5-412c-be1c-dd3afdf9970d | product_name: Textiles SKU-12789 | category: Textiles | hs_code: 6204.75 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 805.75 | supplier_name: Summit Suppliers
product_id: 6192c0f9-e642-4757-9d72-577fdab51921 | product_name: Consumer Goods SKU-12790 | category: Consumer Goods | hs_code: 3926.51 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 249.64 | supplier_name: Pacific Suppliers
product_id: 05670da2-4026-4ae6-b2b7-088311038cd1 | product_name: Food SKU-12791 | category: Food | hs_code: 2106.46 | hazardous: False | perishable: False | temperature_controlled: True | fragile: False | weight_per_unit: 530.2 | supplier_name: Metro Suppliers
product_id: 58038c68-1d62-47bb-9fb4-fa64a6990c98 | product_name: Food SKU-12792 | category: Food | hs_code: 2106.33 | hazardous: False | perishable: True | temperature_controlled: True | fragile: False | weight_per_unit: 717.51 | supplier_name: Eastern Suppliers
product_id: 594e8d05-147c-4b43-b1bf-235fc30fcd72 | product_name: Furniture SKU-12793 | category: Furniture | hs_code: 9403.35 | hazardous: False | perishable: False | temperature_controlled: False | fragile: True | weight_per_unit: 706.39 | supplier_name: Nova Suppliers
product_id: 49d4a98e-d3bf-4ca6-9aa0-db9f7e22b6b4 | product_name: Automotive Parts SKU-12794 | category: Automotive Parts | hs_code: 8708.1 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 745.7 | supplier_name: Summit Suppliers
product_id: aa6bf73f-fbfd-476f-bdba-1b74d9581fab | product_name: Automotive Parts SKU-12795 | category: Automotive Parts | hs_code: 8708.89 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 682.17 | supplier_name: Eastern Suppliers
product_id: 1a11d1bf-db11-4b72-ad4a-91595d109a40 | product_name: Chemicals SKU-12796 | category: Chemicals | hs_code: 3824.26 | hazardous: True | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 407.55 | supplier_name: Metro Suppliers
product_id: 9dc55daa-dd55-4f53-8492-0b9d55aa7111 | product_name: Machinery SKU-12797 | category: Machinery | hs_code: 8479.97 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 416.83 | supplier_name: Pacific Suppliers
product_id: 4875ae9b-e95b-42c8-b276-55d85905d7e9 | product_name: Medical Devices SKU-12798 | category: Medical Devices | hs_code: 9018.61 | hazardous: False | perishable: False | temperature_controlled: True | fragile: True | weight_per_unit: 528.45 | supplier_name: Nova Suppliers
product_id: 60923669-88f8-4775-8879-23d76c07c555 | product_name: Electronics SKU-12799 | category: Electronics | hs_code: 8517.47 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 583.1 | supplier_name: Pacific Suppliers
product_id: 5ef6dd8d-ba68-47f7-b958-a1805d4a56bd | product_name: Chemicals SKU-12800 | category: Chemicals | hs_code: 3824.55 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 318.68 | supplier_name: Metro Suppliers
product_id: a57fb9f4-5cd7-407b-9f57-9a967421d724 | product_name: Food SKU-12801 | category: Food | hs_code: 2106.39 | hazardous: False | perishable: False | temperature_controlled: True | fragile: False | weight_per_unit: 785.83 | supplier_name: Pacific Suppliers
product_id: 4fbb7594-0cb6-4ed4-a4bc-11e0a53c8f38 | product_name: Textiles SKU-12802 | category: Textiles | hs_code: 6204.35 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 17.44 | supplier_name: Unity Suppliers
product_id: b4e27212-01fe-4713-906e-6c6709289eab | product_name: Medical Devices SKU-12803 | category: Medical Devices | hs_code: 9018.35 | hazardous: False | perishable: False | temperature_controlled: True | fragile: False | weight_per_unit: 765.85 | supplier_name: Summit Suppliers
product_id: 169abbea-2ed3-4513-934b-806dc04bbfba | product_name: Food SKU-12804 | category: Food | hs_code: 2106.86 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 156.2 | supplier_name: Unity Suppliers
product_id: 7174da28-f14c-4e73-86ac-317d25f13a6b | product_name: Consumer Goods SKU-12805 | category: Consumer Goods | hs_code: 3926.26 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 390.36 | supplier_name: Summit Suppliers
product_id: d6937fe0-956a-4a26-8bdc-0b7fa00353eb | product_name: Pharma SKU-12806 | category: Pharma | hs_code: 3004.49 | hazardous: False | perishable: True | temperature_controlled: True | fragile: False | weight_per_unit: 83.44 | supplier_name: Summit Suppliers
product_id: 3a28a1ef-e9be-4f50-8451-0cafc014ed8c | product_name: Chemicals SKU-12807 | category: Chemicals | hs_code: 3824.64 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 263.95 | supplier_name: Pacific Suppliers
product_id: b1e5b262-5212-4e6f-99ef-e7505360be9b | product_name: Chemicals SKU-12808 | category: Chemicals | hs_code: 3824.85 | hazardous: True | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 704.71 | supplier_name: Unity Suppliers
product_id: 43ab97b6-5cab-429c-8dbc-b487c0779b7d | product_name: Automotive Parts SKU-12809 | category: Automotive Parts | hs_code: 8708.69 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 740.74 | supplier_name: Pacific Suppliers
product_id: 700a8b88-4af4-49c4-85eb-a0eca28790d4 | product_name: Consumer Goods SKU-12810 | category: Consumer Goods | hs_code: 3926.19 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 435.28 | supplier_name: Nova Suppliers
product_id: 0bd17d95-a8c0-436e-935f-28210928e5a9 | product_name: Machinery SKU-12811 | category: Machinery | hs_code: 8479.55 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 82.46 | supplier_name: Summit Suppliers
product_id: 2db8e3a6-3f6d-404c-8143-4116d5257b7b | product_name: Food SKU-12812 | category: Food | hs_code: 2106.76 | hazardous: False | perishable: False | temperature_controlled: True | fragile: False | weight_per_unit: 335.86 | supplier_name: Pacific Suppliers
product_id: 6e57d587-26db-44a4-be7a-f8d0e3679a91 | product_name: Furniture SKU-12813 | category: Furniture | hs_code: 9403.29 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 333.53 | supplier_name: Pacific Suppliers
product_id: a5e6375e-570b-4dfc-bc1d-b3dd8e44b903 | product_name: Medical Devices SKU-12814 | category: Medical Devices | hs_code: 9018.81 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 99.41 | supplier_name: Metro Suppliers
product_id: f814d243-f7a7-4bf6-b883-ade8da598ebe | product_name: Medical Devices SKU-12815 | category: Medical Devices | hs_code: 9018.62 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 306.75 | supplier_name: Metro Suppliers
product_id: 9234fb74-0cf1-4164-ab60-61f3c864e63f | product_name: Pharma SKU-12816 | category: Pharma | hs_code: 3004.81 | hazardous: False | perishable: True | temperature_controlled: True | fragile: False | weight_per_unit: 234.21 | supplier_name: Nova Suppliers
product_id: 364e68a5-e125-4a44-96d8-174133a7b26e | product_name: Chemicals SKU-12817 | category: Chemicals | hs_code: 3824.88 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 138.59 | supplier_name: Summit Suppliers
product_id: 3db0a470-8a7e-49b5-8bd2-c0c51a16ff02 | product_name: Chemicals SKU-12818 | category: Chemicals | hs_code: 3824.25 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 155.94 | supplier_name: Metro Suppliers
product_id: 65bd4c36-b4c5-436a-9c0a-1cf69bbb84c1 | product_name: Automotive Parts SKU-12819 | category: Automotive Parts | hs_code: 8708.47 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 443.6 | supplier_name: Nova Suppliers
product_id: 8cacdb02-3614-4fcb-b469-ecf311f0073c | product_name: Medical Devices SKU-12820 | category: Medical Devices | hs_code: 9018.91 | hazardous: False | perishable: False | temperature_controlled: False | fragile: True | weight_per_unit: 704.91 | supplier_name: Metro Suppliers
product_id: 8d267014-af2c-460c-9d2c-79b11bdbdadb | product_name: Medical Devices SKU-12821 | category: Medical Devices | hs_code: 9018.11 | hazardous: False | perishable: False | temperature_controlled: True | fragile: False | weight_per_unit: 512.0 | supplier_name: Summit Suppliers
product_id: 0fc2d4e3-e720-4ccb-b5fc-28f844362eec | product_name: Furniture SKU-12822 | category: Furniture | hs_code: 9403.68 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 528.66 | supplier_name: Unity Suppliers
product_id: ad59df61-ccd3-46d0-a135-240c11a31f8a | product_name: Medical Devices SKU-12823 | category: Medical Devices | hs_code: 9018.59 | hazardous: False | perishable: False | temperature_controlled: True | fragile: False | weight_per_unit: 22.89 | supplier_name: Metro Suppliers
product_id: 791c94ac-badb-4d25-83da-bafa46139bfd | product_name: Pharma SKU-12824 | category: Pharma | hs_code: 3004.79 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 399.23 | supplier_name: Eastern Suppliers
product_id: 56aeefa0-5c24-47e4-b981-848eebf0d531 | product_name: Chemicals SKU-12825 | category: Chemicals | hs_code: 3824.62 | hazardous: True | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 707.34 | supplier_name: Unity Suppliers
product_id: f7fdb8e5-4396-40ff-98ee-9a55ebf7b7b5 | product_name: Pharma SKU-12826 | category: Pharma | hs_code: 3004.62 | hazardous: False | perishable: True | temperature_controlled: True | fragile: False | weight_per_unit: 338.46 | supplier_name: Nova Suppliers
product_id: d33a2bab-2234-4d41-a451-675dcafc795e | product_name: Textiles SKU-12827 | category: Textiles | hs_code: 6204.82 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 377.29 | supplier_name: Metro Suppliers
product_id: b079d881-b52c-4a54-812c-1efa4c17177b | product_name: Textiles SKU-12828 | category: Textiles | hs_code: 6204.11 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 187.92 | supplier_name: Unity Suppliers
