Sheet Name: Warehouses

warehouse_id: 990fca17-5717-4846-9322-f136d8bf02f2 | warehouse_name: Kolkata Distribution Center 1 | city: Kolkata | state: Telangana | warehouse_capacity: 41441 | current_utilization: 85.09 | warehouse_type: Regional
warehouse_id: 736ea175-36b5-4311-8256-a8c24d58d10e | warehouse_name: Tokyo Distribution Center 2232 | city: Tokyo | state: Tokyo | warehouse_capacity: 71393 | current_utilization: 71.42 | warehouse_type: Regional
warehouse_id: 202869f4-2c19-4573-bcdc-5cd45d6599a6 | warehouse_name: Guangzhou Regional Hub 2233 | city: Guangzhou | state: Guangzhou | warehouse_capacity: 90192 | current_utilization: 65.06 | warehouse_type: Regional
warehouse_id: 69bf3635-f937-4be3-87f4-53cdb88fa5fd | warehouse_name: Manchester Fulfilment Center 2234 | city: Manchester | state: Manchester | warehouse_capacity: 72573 | current_utilization: 46.61 | warehouse_type: Distribution
warehouse_id: c5963666-c939-4f3d-bfcc-49f798590798 | warehouse_name: London Bonded Warehouse 2235 | city: London | state: London | warehouse_capacity: 39996 | current_utilization: 68.99 | warehouse_type: Distribution
warehouse_id: d980c261-c05a-4566-938d-198e4271bc7a | warehouse_name: Los Angeles Distribution Center 2236 | city: Los Angeles | state: Los Angeles | warehouse_capacity: 85542 | current_utilization: 72.37 | warehouse_type: Regional
warehouse_id: 90e377ec-7334-4fd0-b6e0-8a8c0032fd33 | warehouse_name: Busan Fulfilment Center 2237 | city: Busan | state: Busan | warehouse_capacity: 33161 | current_utilization: 65.8 | warehouse_type: Distribution
warehouse_id: 4e71ef6c-2d72-4615-b7b5-f5278c2ae439 | warehouse_name: Osaka Fulfilment Center 2238 | city: Osaka | state: Osaka | warehouse_capacity: 12732 | current_utilization: 83.21 | warehouse_type: Regional
warehouse_id: a691c32a-914d-4ff3-a539-75249f46f7d8 | warehouse_name: Seoul Fulfilment Center 2239 | city: Seoul | state: Seoul | warehouse_capacity: 45998 | current_utilization: 74.93 | warehouse_type: Bonded
warehouse_id: ea0ee90e-483e-4254-b069-c3ca125c9d19 | warehouse_name: Shanghai Regional Hub 2240 | city: Shanghai | state: Shanghai | warehouse_capacity: 11694 | current_utilization: 83.33 | warehouse_type: Regional
warehouse_id: c1dd09d5-130a-4ac7-8535-23f2c71b1d07 | warehouse_name: Yokohama Bonded Warehouse 2241 | city: Yokohama | state: Yokohama | warehouse_capacity: 10329 | current_utilization: 76.59 | warehouse_type: Regional
warehouse_id: ec8948bd-a89c-4969-92ae-1998b0b7cd64 | warehouse_name: Mumbai Distribution Center 2242 | city: Mumbai | state: Telangana | warehouse_capacity: 58316 | current_utilization: 57.09 | warehouse_type: Distribution
warehouse_id: 19c8e7cc-02d0-4b44-81b1-62c1c5c7cdbb | warehouse_name: Abu Dhabi Bonded Warehouse 2243 | city: Abu Dhabi | state: Abu Dhabi | warehouse_capacity: 45069 | current_utilization: 67.84 | warehouse_type: Bonded
warehouse_id: fd1259c6-256d-4f34-b78e-4909c6b71ccf | warehouse_name: Rotterdam Distribution Center 2244 | city: Rotterdam | state: Rotterdam | warehouse_capacity: 17648 | current_utilization: 73.8 | warehouse_type: Regional
warehouse_id: 043498b1-e510-4c0c-b08f-76b977b45664 | warehouse_name: Los Angeles Fulfilment Center 2245 | city: Los Angeles | state: Los Angeles | warehouse_capacity: 13210 | current_utilization: 81.88 | warehouse_type: Distribution
warehouse_id: 15fd164b-11ee-491b-97b2-6313add28cab | warehouse_name: Osaka Fulfilment Center 2246 | city: Osaka | state: Osaka | warehouse_capacity: 65322 | current_utilization: 57.83 | warehouse_type: Distribution
warehouse_id: 39696322-27fc-4e91-ad62-098af72c55fd | warehouse_name: Kolkata Regional Hub 2247 | city: Kolkata | state: Telangana | warehouse_capacity: 81870 | current_utilization: 57.42 | warehouse_type: Distribution
warehouse_id: ce32f70a-dbce-49ed-9429-b51c59b816d6 | warehouse_name: Sharjah Fulfilment Center 2248 | city: Sharjah | state: Sharjah | warehouse_capacity: 65573 | current_utilization: 93.18 | warehouse_type: Distribution
warehouse_id: 9a1fba7a-5e36-4461-ba5f-62e4e6f64c49 | warehouse_name: Houston Distribution Center 2249 | city: Houston | state: Houston | warehouse_capacity: 114053 | current_utilization: 84.22 | warehouse_type: Distribution
warehouse_id: 47aeedbe-ae66-4d1f-bc03-5fcfa855d402 | warehouse_name: Bremen Regional Hub 2250 | city: Bremen | state: Bremen | warehouse_capacity: 9309 | current_utilization: 79.76 | warehouse_type: Distribution
warehouse_id: 0eae0999-40fc-4421-8c37-b9b08cb3d88f | warehouse_name: Ningbo Regional Hub 2251 | city: Ningbo | state: Ningbo | warehouse_capacity: 99895 | current_utilization: 67.86 | warehouse_type: Regional
warehouse_id: c677fc53-2d12-499e-a61e-8d5e82e08edf | warehouse_name: Seoul Bonded Warehouse 2252 | city: Seoul | state: Seoul | warehouse_capacity: 62424 | current_utilization: 86.05 | warehouse_type: Regional
warehouse_id: ca52071b-20b0-4df6-a16e-fa2683d4b862 | warehouse_name: Bremen Distribution Center 2253 | city: Bremen | state: Bremen | warehouse_capacity: 92046 | current_utilization: 83.16 | warehouse_type: Distribution
warehouse_id: e18dd667-ec46-489d-b488-76e62bb26a61 | warehouse_name: Rotterdam Bonded Warehouse 2254 | city: Rotterdam | state: Rotterdam | warehouse_capacity: 85796 | current_utilization: 78.19 | warehouse_type: Distribution
warehouse_id: 7340ab3e-4f8f-4cff-bebe-1af705f67380 | warehouse_name: Guangzhou Fulfilment Center 2255 | city: Guangzhou | state: Guangzhou | warehouse_capacity: 92537 | current_utilization: 67.12 | warehouse_type: Distribution
warehouse_id: b9eb0675-edff-4223-8113-003e37e2c091 | warehouse_name: Shanghai Distribution Center 2256 | city: Shanghai | state: Shanghai | warehouse_capacity: 34097 | current_utilization: 54.85 | warehouse_type: Regional
warehouse_id: 10dc6de0-f17a-45e5-8942-409187373754 | warehouse_name: Frankfurt Regional Hub 2257 | city: Frankfurt | state: Frankfurt | warehouse_capacity: 28098 | current_utilization: 89.18 | warehouse_type: Distribution
warehouse_id: 4c256f8e-2478-438f-9b53-8164d37d4234 | warehouse_name: Incheon Fulfilment Center 2258 | city: Incheon | state: Incheon | warehouse_capacity: 49899 | current_utilization: 78.71 | warehouse_type: Distribution
warehouse_id: 9e5a9a08-ebdf-4919-bd05-2c95e0ae71a2 | warehouse_name: Dubai Fulfilment Center 2259 | city: Dubai | state: Dubai | warehouse_capacity: 101591 | current_utilization: 58.37 | warehouse_type: Regional
warehouse_id: af7b8474-5f3e-4021-ad23-bfe726855eed | warehouse_name: Dubai Regional Hub 2260 | city: Dubai | state: Dubai | warehouse_capacity: 80651 | current_utilization: 69.56 | warehouse_type: Regional
warehouse_id: b04d874a-24d5-4901-9324-00b2cfc49f56 | warehouse_name: Guangzhou Bonded Warehouse 2261 | city: Guangzhou | state: Guangzhou | warehouse_capacity: 79029 | current_utilization: 70.3 | warehouse_type: Regional
warehouse_id: 5b75882c-8436-4683-b3dc-d8b6552a7ebf | warehouse_name: Ningbo Fulfilment Center 2262 | city: Ningbo | state: Ningbo | warehouse_capacity: 97795 | current_utilization: 63.07 | warehouse_type: Regional
warehouse_id: 70a7883d-c851-434f-97b7-d49cb23ff6e8 | warehouse_name: Abu Dhabi Fulfilment Center 2263 | city: Abu Dhabi | state: Abu Dhabi | warehouse_capacity: 68700 | current_utilization: 74.93 | warehouse_type: Distribution
warehouse_id: 576bf482-30c4-4ad1-b52e-9054e7d27240 | warehouse_name: Singapore Bonded Warehouse 2264 | city: Singapore | state: Singapore | warehouse_capacity: 56271 | current_utilization: 86.26 | warehouse_type: Distribution
warehouse_id: e1b4fbdf-5553-4226-a474-6f403a9894bb | warehouse_name: Hamburg Regional Hub 2265 | city: Hamburg | state: Hamburg | warehouse_capacity: 42423 | current_utilization: 73.79 | warehouse_type: Distribution
warehouse_id: 4320a7a5-512d-4c9f-91ab-6d0155a41fce | warehouse_name: Singapore Distribution Center 2266 | city: Singapore | state: Singapore | warehouse_capacity: 96778 | current_utilization: 45.57 | warehouse_type: Regional
warehouse_id: e7b12f76-7c88-4718-b47e-5355e80ca5af | warehouse_name: Sharjah Bonded Warehouse 2267 | city: Sharjah | state: Sharjah | warehouse_capacity: 95178 | current_utilization: 87.88 | warehouse_type: Distribution
warehouse_id: f4959768-7462-4868-8fae-d5d774e999a3 | warehouse_name: Singapore Fulfilment Center 2268 | city: Singapore | state: Singapore | warehouse_capacity: 23034 | current_utilization: 45.68 | warehouse_type: Bonded
warehouse_id: ad498471-41b6-4a2d-8074-e8e11f8551d0 | warehouse_name: Seoul Fulfilment Center 2269 | city: Seoul | state: Seoul | warehouse_capacity: 88725 | current_utilization: 80.12 | warehouse_type: Regional
warehouse_id: 807a6b10-4acf-4d97-978a-41022c79f276 | warehouse_name: Bremen Fulfilment Center 2270 | city: Bremen | state: Bremen | warehouse_capacity: 116855 | current_utilization: 98.0 | warehouse_type: Distribution
warehouse_id: b475ea37-5858-4867-8176-702f486010cf | warehouse_name: Hyderabad Fulfilment Center 2271 | city: Hyderabad | state: Gujarat | warehouse_capacity: 80451 | current_utilization: 64.79 | warehouse_type: Regional
warehouse_id: bdcd2a20-71b7-45cd-89a6-8d96ca41271d | warehouse_name: Delhi Fulfilment Center 2272 | city: Delhi | state: Maharashtra | warehouse_capacity: 28838 | current_utilization: 62.85 | warehouse_type: Regional
warehouse_id: e542284e-8d9d-4bae-b482-853ff67a3862 | warehouse_name: Manchester Bonded Warehouse 2273 | city: Manchester | state: Manchester | warehouse_capacity: 53139 | current_utilization: 71.82 | warehouse_type: Distribution
warehouse_id: 932743b5-2b86-4155-8624-4d9b732d7ab7 | warehouse_name: Los Angeles Distribution Center 2274 | city: Los Angeles | state: Los Angeles | warehouse_capacity: 114441 | current_utilization: 40.41 | warehouse_type: Distribution
warehouse_id: 5ec4cfcd-0921-4ec5-8d1b-cda95568f198 | warehouse_name: Hamburg Distribution Center 2275 | city: Hamburg | state: Hamburg | warehouse_capacity: 10521 | current_utilization: 68.73 | warehouse_type: Distribution
warehouse_id: d8954f59-672a-46b5-b038-7a3a18f9ee1b | warehouse_name: Rotterdam Bonded Warehouse 2276 | city: Rotterdam | state: Rotterdam | warehouse_capacity: 103475 | current_utilization: 90.22 | warehouse_type: Bonded
warehouse_id: a070658d-d7c7-444d-989e-f7bd0ff81256 | warehouse_name: Sharjah Regional Hub 2277 | city: Sharjah | state: Sharjah | warehouse_capacity: 35619 | current_utilization: 73.13 | warehouse_type: Bonded
warehouse_id: a6787278-4ab1-49b4-82cb-e771528981a7 | warehouse_name: Dubai Fulfilment Center 2278 | city: Dubai | state: Dubai | warehouse_capacity: 92343 | current_utilization: 76.84 | warehouse_type: Distribution
warehouse_id: d9250c0c-fcb3-47f0-bc7b-70a67deb5186 | warehouse_name: Shenzhen Bonded Warehouse 2279 | city: Shenzhen | state: Shenzhen | warehouse_capacity: 64179 | current_utilization: 67.14 | warehouse_type: Distribution
warehouse_id: 583ce84b-afe1-4107-9c9c-99b7cac6c1f2 | warehouse_name: Amsterdam Fulfilment Center 2280 | city: Amsterdam | state: Amsterdam | warehouse_capacity: 100798 | current_utilization: 88.22 | warehouse_type: Distribution
warehouse_id: e1c4faeb-57a3-4367-8ac5-0c45ef8fc12f | warehouse_name: Singapore Regional Hub 2281 | city: Singapore | state: Singapore | warehouse_capacity: 96292 | current_utilization: 46.27 | warehouse_type: Distribution
warehouse_id: 27a08297-ec23-4cbf-aedb-4c9d26cdbf78 | warehouse_name: Mumbai Fulfilment Center 2282 | city: Mumbai | state: West Bengal | warehouse_capacity: 100016 | current_utilization: 78.35 | warehouse_type: Distribution
warehouse_id: 216be0a4-961c-43dc-92fb-097bfbc00e7d | warehouse_name: Yokohama Distribution Center 2283 | city: Yokohama | state: Yokohama | warehouse_capacity: 43153 | current_utilization: 95.29 | warehouse_type: Bonded
warehouse_id: 27c78fbb-322d-4244-a7c0-7da6eb2e52b3 | warehouse_name: Bengaluru Distribution Center 2284 | city: Bengaluru | state: Maharashtra | warehouse_capacity: 118888 | current_utilization: 54.35 | warehouse_type: Bonded
warehouse_id: 2aab970a-9f6b-40ad-9472-7f7689b37621 | warehouse_name: Singapore Distribution Center 2285 | city: Singapore | state: Singapore | warehouse_capacity: 114458 | current_utilization: 64.48 | warehouse_type: Bonded
warehouse_id: a9cb86ef-56f4-4b89-8b48-a943aae75eff | warehouse_name: Rotterdam Distribution Center 2286 | city: Rotterdam | state: Rotterdam | warehouse_capacity: 116106 | current_utilization: 66.74 | warehouse_type: Distribution
warehouse_id: 271e616c-4a86-4371-bbbf-9cba1775698b | warehouse_name: Rotterdam Fulfilment Center 2287 | city: Rotterdam | state: Rotterdam | warehouse_capacity: 93014 | current_utilization: 61.31 | warehouse_type: Distribution
warehouse_id: bdad8efe-1bb3-4193-9ffe-bdb68cc539b5 | warehouse_name: Shenzhen Fulfilment Center 2288 | city: Shenzhen | state: Shenzhen | warehouse_capacity: 67892 | current_utilization: 85.7 | warehouse_type: Distribution
warehouse_id: 7a273730-c0c4-48a5-8921-90a6b490ae5e | warehouse_name: Singapore Distribution Center 2289 | city: Singapore | state: Singapore | warehouse_capacity: 87230 | current_utilization: 78.03 | warehouse_type: Regional
warehouse_id: 75561007-8131-43df-abf9-4b1ca3525fb5 | warehouse_name: Kolkata Bonded Warehouse 2290 | city: Kolkata | state: Tamil Nadu | warehouse_capacity: 119835 | current_utilization: 81.34 | warehouse_type: Bonded
warehouse_id: caa39dea-3d6b-432f-86b2-4dd6fce1d888 | warehouse_name: Manchester Regional Hub 2291 | city: Manchester | state: Manchester | warehouse_capacity: 108015 | current_utilization: 83.43 | warehouse_type: Regional
warehouse_id: 3bea6664-1a35-4e9e-97bf-478541cc3ff5 | warehouse_name: Yokohama Distribution Center 2292 | city: Yokohama | state: Yokohama | warehouse_capacity: 22579 | current_utilization: 94.47 | warehouse_type: Distribution
warehouse_id: 0a33cb1e-5f71-4c89-a5cb-e48d25b6cef4 | warehouse_name: Abu Dhabi Regional Hub 2293 | city: Abu Dhabi | state: Abu Dhabi | warehouse_capacity: 106404 | current_utilization: 71.3 | warehouse_type: Distribution
warehouse_id: a173cafe-e293-463d-bbaa-0fc9b8ce3e9c | warehouse_name: Rotterdam Regional Hub 2294 | city: Rotterdam | state: Rotterdam | warehouse_capacity: 30853 | current_utilization: 75.34 | warehouse_type: Regional
warehouse_id: 12dc6e1b-f1f7-4465-b201-cf8aba21cc4b | warehouse_name: Shenzhen Bonded Warehouse 2295 | city: Shenzhen | state: Shenzhen | warehouse_capacity: 68653 | current_utilization: 72.63 | warehouse_type: Distribution
warehouse_id: 26f5853a-b996-4271-b16a-98aaa42fcbbc | warehouse_name: Shanghai Regional Hub 2296 | city: Shanghai | state: Shanghai | warehouse_capacity: 31328 | current_utilization: 98.0 | warehouse_type: Distribution
warehouse_id: ef7fb27f-8941-4373-bc91-8dc96b0354b9 | warehouse_name: Rotterdam Fulfilment Center 2297 | city: Rotterdam | state: Rotterdam | warehouse_capacity: 15812 | current_utilization: 69.13 | warehouse_type: Regional
warehouse_id: 8867e469-632b-4b91-bae8-47bfbe89c402 | warehouse_name: New York Distribution Center 2298 | city: New York | state: New York | warehouse_capacity: 83230 | current_utilization: 77.51 | warehouse_type: Distribution
warehouse_id: 93fc453a-0ef2-44d0-8470-39aea29d8b4c | warehouse_name: Bremen Fulfilment Center 2299 | city: Bremen | state: Bremen | warehouse_capacity: 67591 | current_utilization: 68.32 | warehouse_type: Regional
warehouse_id: 7740a42f-e9d6-4a7f-8364-42fda8294463 | warehouse_name: Mumbai Distribution Center 2300 | city: Mumbai | state: Karnataka | warehouse_capacity: 116410 | current_utilization: 85.54 | warehouse_type: Distribution
warehouse_id: 82ebb08e-4c34-487d-967e-0f6c4d395b2c | warehouse_name: Abu Dhabi Bonded Warehouse 2301 | city: Abu Dhabi | state: Abu Dhabi | warehouse_capacity: 53508 | current_utilization: 94.26 | warehouse_type: Distribution
warehouse_id: 53513ac0-3450-4f4e-b7d5-321f16857e69 | warehouse_name: Chicago Distribution Center 2302 | city: Chicago | state: Chicago | warehouse_capacity: 23531 | current_utilization: 74.54 | warehouse_type: Distribution
warehouse_id: 5eba10c8-1b2a-41e0-9f9e-8d0950ab6016 | warehouse_name: Amsterdam Fulfilment Center 2303 | city: Amsterdam | state: Amsterdam | warehouse_capacity: 66026 | current_utilization: 71.35 | warehouse_type: Distribution
warehouse_id: 1713aa1a-35ea-49a8-a23f-9e293e41b065 | warehouse_name: Hamburg Regional Hub 2304 | city: Hamburg | state: Hamburg | warehouse_capacity: 91110 | current_utilization: 61.6 | warehouse_type: Regional
warehouse_id: b6240c8b-e3e7-41ff-b808-7f156f2ddffa | warehouse_name: Bremen Fulfilment Center 2305 | city: Bremen | state: Bremen | warehouse_capacity: 13954 | current_utilization: 63.14 | warehouse_type: Regional
warehouse_id: b119db05-9f97-4d35-b67b-584bbaa92233 | warehouse_name: Yokohama Bonded Warehouse 2306 | city: Yokohama | state: Yokohama | warehouse_capacity: 25223 | current_utilization: 49.11 | warehouse_type: Distribution
warehouse_id: 5002c3d8-c609-467e-a32e-4909c86e2239 | warehouse_name: Shenzhen Regional Hub 2307 | city: Shenzhen | state: Shenzhen | warehouse_capacity: 81660 | current_utilization: 98.0 | warehouse_type: Bonded
warehouse_id: ef41f445-0d24-4fb1-af51-6a78cb5359d5 | warehouse_name: Rotterdam Bonded Warehouse 2308 | city: Rotterdam | state: Rotterdam | warehouse_capacity: 104916 | current_utilization: 83.72 | warehouse_type: Bonded
warehouse_id: f250ba9b-4562-4555-8353-665aa56bd3bf | warehouse_name: Shenzhen Distribution Center 2309 | city: Shenzhen | state: Shenzhen | warehouse_capacity: 29225 | current_utilization: 86.98 | warehouse_type: Bonded
warehouse_id: 0a0245d9-3c2c-4a02-890d-99138c44dc63 | warehouse_name: Singapore Regional Hub 2310 | city: Singapore | state: Singapore | warehouse_capacity: 76715 | current_utilization: 85.38 | warehouse_type: Distribution
warehouse_id: 7fe55ac9-eea0-4767-a631-fb93d4f809d4 | warehouse_name: Houston Regional Hub 2311 | city: Houston | state: Houston | warehouse_capacity: 34821 | current_utilization: 71.64 | warehouse_type: Distribution
warehouse_id: 4025c600-7079-4ef4-946a-455fa7462bb7 | warehouse_name: Guangzhou Bonded Warehouse 2312 | city: Guangzhou | state: Guangzhou | warehouse_capacity: 47098 | current_utilization: 74.79 | warehouse_type: Regional
warehouse_id: 5d206ec4-8f58-4f9d-902a-da6b80abeb20 | warehouse_name: Hamburg Regional Hub 2313 | city: Hamburg | state: Hamburg | warehouse_capacity: 44569 | current_utilization: 70.73 | warehouse_type: Distribution
